Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976-77,26,DET,NBA,SF,3,NA,37.3,4,10.3,0.387,NA,NA,NA,4,10.3,0.387,0.387,1.3,2.3,0.571,3,2.7,5.7,2,0.3,1,NA,3,9.3
1979-80,29,BOS,NBA,SF,9,NA,19.1,3.6,8.9,0.4,0.2,0.6,0.4,3.3,8.3,0.4,0.413,1.8,2.7,0.667,1.6,2.1,3.7,1.2,0.7,0.1,0.8,2.2,9.1
1980-81,30,BOS,NBA,SF,17,NA,16.9,2.5,5.9,0.416,0,0.2,0,2.5,5.7,0.433,0.416,1.1,1.4,0.75,0.5,1,1.5,0.8,0.6,0.4,0.5,1.9,6
1981-82,31,BOS,NBA,SF,12,NA,25.4,3.1,8.8,0.352,0,0.3,0,3.1,8.4,0.366,0.352,1.3,1.9,0.652,1.8,1.8,3.6,2.3,0.9,0,1.8,2.5,7.4
1982-83,32,BOS,NBA,SF,3,NA,7.3,0.7,2.7,0.25,0,0.3,0,0.7,2.3,0.286,0.25,0.7,0.7,1,0.3,0,0.3,0,0.7,0,0,1,2
1983-84,33,BOS,NBA,SF,16,NA,5.1,0.8,2,0.406,0.1,0.4,0.333,0.7,1.6,0.423,0.438,0.6,0.7,0.909,0.3,0.2,0.5,0.3,0.4,0,0.2,0.8,2.4
1984-85,34,BOS,NBA,SF,7,0,3.4,0.6,2.1,0.267,0.1,0.3,0.5,0.4,1.9,0.231,0.3,0,0,NA,0.1,0.1,0.3,0.1,0.1,0,0.1,0.6,1.3
Career,NA,,NBA,,67,0,15,2.1,5.6,0.382,0.1,0.3,0.227,2,5.2,0.391,0.388,1,1.4,0.714,0.9,1,1.9,1,0.6,0.1,0.6,1.7,5.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,BOS,NBA,,64,0,14,2,5.3,0.381,0.1,0.3,0.227,2,5,0.392,0.389,1,1.3,0.726,0.8,1,1.8,0.9,0.6,0.1,0.6,1.6,5.1
1 season,NA,DET,NBA,,3,NA,37.3,4,10.3,0.387,NA,NA,NA,4,10.3,0.387,0.387,1.3,2.3,0.571,3,2.7,5.7,2,0.3,1,NA,3,9.3
