Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976-77,22,MIL,NBA,PG,79,NA,2095,299,689,0.434,NA,NA,NA,299,689,0.434,0.434,83,154,0.539,91,173,264,372,192,21,NA,291,681
1977-78,23,MIL,NBA,PG,82,NA,2072,314,671,0.468,NA,NA,NA,314,671,0.468,0.468,131,203,0.645,78,169,247,456,188,19,228,287,759
1978-79,24,MIL,NBA,PG,81,NA,1757,251,553,0.454,NA,NA,NA,251,553,0.454,0.454,79,125,0.632,57,153,210,468,156,17,208,224,581
1979-80,25,MIL,NBA,PG,67,NA,1690,306,655,0.467,2,5,0.4,304,650,0.468,0.469,105,143,0.734,69,169,238,383,135,4,149,202,719
1980-81,26,MIL,NBA,PG,82,NA,2384,471,956,0.493,1,6,0.167,470,950,0.495,0.493,149,203,0.734,88,210,298,384,197,3,236,271,1092
1981-82,27,MIL,NBA,PG,70,70,2156,396,822,0.482,4,15,0.267,392,807,0.486,0.484,110,168,0.655,77,173,250,328,174,3,180,218,906
1982-83,28,BOS,NBA,SG,72,56,1565,248,561,0.442,0,4,0,248,557,0.445,0.442,74,117,0.632,62,125,187,275,108,5,159,195,570
1983-84,29,BOS,NBA,PG,79,0,1249,138,323,0.427,0,6,0,138,317,0.435,0.427,48,74,0.649,41,96,137,214,84,3,100,187,324
1984-85,30,BOS,NBA,PG,75,6,858,74,193,0.383,0,1,0,74,192,0.385,0.383,32,50,0.64,26,61,87,148,63,2,67,142,180
1985-86,31,IND,NBA,PG,32,3,419,49,104,0.471,0,1,0,49,103,0.476,0.471,19,27,0.704,9,42,51,86,40,3,55,80,117
Career,NA,,NBA,,719,135,16245,2546,5527,0.461,7,38,0.184,2539,5489,0.463,0.461,830,1264,0.657,598,1371,1969,3114,1337,80,1382,2097,5929
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,MIL,NBA,,461,70,12154,2037,4346,0.469,7,26,0.269,2030,4320,0.47,0.47,657,996,0.66,460,1047,1507,2391,1042,67,1001,1493,4738
3 seasons,NA,BOS,NBA,,226,62,3672,460,1077,0.427,0,11,0,460,1066,0.432,0.427,154,241,0.639,129,282,411,637,255,10,326,524,1074
1 season,NA,IND,NBA,,32,3,419,49,104,0.471,0,1,0,49,103,0.476,0.471,19,27,0.704,9,42,51,86,40,3,55,80,117
