,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,20,POR,NBA,PF,41,238,,,,40%,60%,-3.3,-7.3,5,3,9,5,14,0,30,5,13
2002-03,21,POR,NBA,PF,77,1301,,,,64%,35%,-4.1,-10.5,14,21,49,12,73,0,87,16,68
2003-04,22,POR,NBA,PF,81,3067,,,,73%,28%,-1.3,+1.2,68,93,77,47,184,0,360,46,121
2004-05,23,POR,NBA,PF,46,1603,,,,78%,22%,-3.9,+1.3,41,33,45,20,98,0,197,18,58
2005-06,24,POR,NBA,PF,74,2545,,,,86%,14%,-10.5,+1.5,49,54,70,31,146,12,341,39,92
2006-07,25,POR,NBA,PF,68,2425,,,,85%,15%,-3.8,+3.0,61,59,66,51,201,1,348,52,109
2007-08,26,NYK,NBA,C,69,2244,,,,40%,61%,-7.1,+0.6,71,50,79,38,132,7,315,41,78
2008-09,27,TOT,NBA,PF-C,50,1757,,,,56%,44%,-5.3,+1.3,40,34,66,19,122,6,243,28,55
2008-09,27,NYK,NBA,C,11,388,,,,,100%,-4.3,-1.7,6,8,12,5,37,3,38,9,17
2008-09,27,LAC,NBA,PF,39,1369,,,,72%,28%,-5.6,+6.7,34,26,54,14,85,3,205,19,38
2009-10,28,MEM,NBA,PF,81,3051,,,,87%,13%,-0.5,+4.9,52,52,96,31,207,5,341,64,121
2010-11,29,MEM,NBA,PF,75,2724,,,,75%,25%,+4.9,+7.5,52,45,68,29,167,4,366,48,109
2011-12,30,MEM,NBA,PF,28,735,,,,85%,15%,+8.0,+7.4,18,8,22,7,40,1,114,10,22
2012-13,31,MEM,NBA,PF,76,2607,,,,85%,15%,+5.7,+2.7,45,53,68,23,125,8,242,32,98
2013-14,32,MEM,NBA,PF,79,2705,,,,90%,10%,+3.2,+3.5,63,58,69,36,140,9,446,32,115
2014-15,33,MEM,NBA,PF,71,2304,,,,97%,4%,+6.5,+7.4,67,47,59,23,137,7,351,33,81
2015-16,34,MEM,NBA,PF,68,2016,,,,63%,37%,-1.3,+2.2,40,39,56,10,81,5,338,9,72
2016-17,35,MEM,NBA,PF,73,1786,,,1%,56%,43%,+0.4,-0.6,34,39,43,16,83,3,292,20,68
2017-18,36,SAC,NBA,PF,59,1508,,,,83%,17%,-12.5,-7.9,54,39,47,12,56,3,291,21,40
Career,,,NBA,,1116,34616,,,,76%,24%,-1.2,+2.0,774,727,989,410,2006,71,4702,514,1320
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,MEM,NBA,,551,17928,,,,81%,19%,+3.0,+4.3,371,341,481,175,980,42,2490,248,686
6 seasons,,POR,NBA,,387,11179,,,,78%,22%,-4.7,+0.1,238,263,316,166,716,13,1363,176,461
2 seasons,,NYK,NBA,,80,2632,,,,34%,66%,-6.7,+0.3,77,58,91,43,169,10,353,50,95
1 season,,SAC,NBA,,59,1508,,,,83%,17%,-12.5,-7.9,54,39,47,12,56,3,291,21,40
1 season,,LAC,NBA,,39,1369,,,,72%,28%,-5.6,+6.7,34,26,54,14,85,3,205,19,38
