,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,20,POR,NBA,PF,1,1,,,,,100%,,,0,0,0,0,0,0,0,0,0
2002-03,21,POR,NBA,PF,7,205,,,1%,66%,34%,+7.5,+16.5,5,2,7,3,11,0,24,0,7
2010-11,29,MEM,NBA,PF,13,515,,,,81%,19%,+0.5,+5.4,9,11,21,4,37,0,66,4,21
2011-12,30,MEM,NBA,PF,7,248,,,,97%,3%,+4.2,+13.9,3,6,11,1,14,1,14,3,10
2012-13,31,MEM,NBA,PF,15,554,,,,83%,17%,+2.5,+5.1,6,8,9,11,31,3,56,10,33
2013-14,32,MEM,NBA,PF,6,234,,,,95%,5%,-6.4,-2.8,2,6,5,1,20,1,30,5,14
2014-15,33,MEM,NBA,PF,11,382,,,,94%,6%,-0.7,-1.6,12,6,13,4,11,1,51,1,16
2015-16,34,MEM,NBA,PF,4,120,,,,48%,52%,-26.8,-6.4,1,6,5,0,3,0,16,0,15
2016-17,35,MEM,NBA,PF,6,191,,,,78%,22%,-13.1,-10.2,2,5,5,1,6,0,10,3,7
Career,,,NBA,,70,2450,,,,83%,17%,-1.3,+3.5,40,50,76,25,133,6,267,26,123
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,MEM,NBA,,62,2244,,,,85%,15%,-2.1,+2.3,35,48,69,22,122,6,243,26,116
2 seasons,,POR,NBA,,8,206,,,,65%,34%,+7.4,+16.4,5,2,7,3,11,0,24,0,7
