Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,23,TOT,NBA,SF,11,NA,88,12,31,0.387,NA,NA,NA,12,31,0.387,0.387,10,16,0.625,11,19,30,5,2,3,6,17,34
1977-78,23,DEN,NBA,SF,7,NA,37,3,12,0.25,NA,NA,NA,3,12,0.25,0.25,3,5,0.6,5,15,20,2,2,2,3,9,9
1977-78,23,POR,NBA,SF,4,NA,51,9,19,0.474,NA,NA,NA,9,19,0.474,0.474,7,11,0.636,6,4,10,3,0,1,3,8,25
1978-79,24,HOU,NBA,SF,20,NA,108,24,43,0.558,NA,NA,NA,24,43,0.558,0.558,8,16,0.5,12,11,23,2,1,2,8,25,56
1980-81,26,SEA,NBA,SF,29,NA,253,20,70,0.286,0,0,NA,20,70,0.286,0.286,13,25,0.52,23,65,88,9,9,1,14,47,53
Career,NA,,NBA,,60,NA,449,56,144,0.389,0,0,NA,56,144,0.389,0.389,31,57,0.544,46,95,141,16,12,6,28,89,143
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SEA,NBA,,29,NA,253,20,70,0.286,0,0,NA,20,70,0.286,0.286,13,25,0.52,23,65,88,9,9,1,14,47,53
1 season,NA,HOU,NBA,,20,NA,108,24,43,0.558,NA,NA,NA,24,43,0.558,0.558,8,16,0.5,12,11,23,2,1,2,8,25,56
1 season,NA,DEN,NBA,,7,NA,37,3,12,0.25,NA,NA,NA,3,12,0.25,0.25,3,5,0.6,5,15,20,2,2,2,3,9,9
1 season,NA,POR,NBA,,4,NA,51,9,19,0.474,NA,NA,NA,9,19,0.474,0.474,7,11,0.636,6,4,10,3,0,1,3,8,25
