,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1970-71,26,CIN,NBA,,4,10,2,3,3,,5,9
Career,,,,,4,10,2,3,3,,5,9
