,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1991-92,18,COLORADO,28,938,163,389,25,90,66,117,,133,87,68,27,105,95,417,.419,.278,.564,33.5,14.9,4.8,3.1
1992-93,19,COLORADO,27,896,184,404,23,73,124,194,,168,96,52,18,96,91,515,.455,.315,.639,33.2,19.1,6.2,3.6
1993-94,20,COLORADO,26,893,189,471,39,123,165,233,,173,116,59,40,99,84,582,.401,.317,.708,34.3,22.4,6.7,4.5
1994-95,21,COLORADO,26,801,157,384,42,133,125,177,,170,106,66,29,79,76,481,.409,.316,.706,30.8,18.5,6.5,4.1
Career,,,107,3528,693,1648,129,419,480,721,,644,405,245,114,379,346,1995,.421,.308,.666,33.0,18.6,6.0,3.8
