Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,23,DLC,ABA,PF,56,720,12.9,0.474,0.003,0.279,NA,NA,14.2,5.9,12.8,20.4,NA,0.5,0.3,0.9,0.058
Career,NA,,ABA,,56,720,12.9,0.474,0.003,0.279,NA,NA,14.2,5.9,12.8,20.4,NA,0.5,0.3,0.9,0.058
