Season,Team,Lg,Salary
2014-15,Boston Celtics,NBA,"$816,482"
2015-16,Philadelphia 76ers,NBA,"$172,739"
2015-16,Phoenix Suns,NBA,"$111,444"
2016-17,Golden State Warriors,NBA,"$35,000"
Career,(may be incomplete),,"$1,135,665"
