Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1959-60,22,MNL,NBA,PF,9,321,13.7,0.472,0.265,NA,NA,NA,10.8,NA,0.4,0.2,0.6,0.088
1960-61,23,LAL,NBA,PF,12,360,11.8,0.442,0.333,NA,NA,NA,8.9,NA,0.1,0.2,0.3,0.039
1961-62,24,LAL,NBA,PF,13,461,11.7,0.467,0.583,NA,NA,NA,6.4,NA,0.3,0.2,0.5,0.056
1962-63,25,LAL,NBA,PF,13,465,13.7,0.5,0.487,NA,NA,NA,8.4,NA,0.4,0.4,0.8,0.084
1963-64,26,LAL,NBA,PF,5,189,9,0.527,0.667,NA,NA,NA,8.5,NA,0.2,-0.1,0.1,0.035
1964-65,27,LAL,NBA,PF,11,395,12.3,0.487,0.54,NA,NA,NA,10,NA,0.3,0,0.3,0.039
1965-66,28,LAL,NBA,PF,14,397,14.2,0.544,0.54,NA,NA,NA,8.3,NA,0.7,0.3,1,0.116
1967-68,30,SFW,NBA,PF,10,385,14.4,0.466,0.445,NA,NA,NA,6.2,NA,0.1,0.2,0.3,0.036
1968-69,31,SFW,NBA,SF,6,215,16.4,0.481,0.589,NA,NA,NA,11.7,NA,0.3,0.3,0.6,0.133
Career,NA,,NBA,,93,3188,13.1,0.483,0.474,NA,NA,NA,8.6,NA,3,1.5,4.5,0.068
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,"MNL,LAL",NBA,,77,2588,12.6,0.486,0.468,NA,NA,NA,8.6,NA,2.6,1,3.6,0.068
2 seasons,NA,SFW,NBA,,16,600,15.1,0.471,0.493,NA,NA,NA,8.2,NA,0.4,0.5,0.9,0.071
