Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1959-60,22,MNL,NBA,PF,9,NA,321,6.3,14.8,0.424,3,3.9,0.771,7.9,2.5,3.8,15.6
1960-61,23,LAL,NBA,PF,12,NA,360,5.7,14.4,0.396,3.2,4.8,0.667,9.6,2.4,4.3,14.6
1961-62,24,LAL,NBA,PF,13,NA,461,4.5,12.2,0.365,5.4,7.1,0.758,9.2,1.7,4,14.3
1962-63,25,LAL,NBA,PF,13,NA,465,5,11.9,0.422,4.4,5.8,0.76,9.8,2.2,4.5,14.5
1963-64,26,LAL,NBA,PF,5,NA,189,2.5,6.3,0.394,3.6,4.2,0.864,5.7,2.1,4.4,8.6
1964-65,27,LAL,NBA,PF,11,NA,395,5.1,12.5,0.409,4.8,6.7,0.716,8.1,2.6,4.7,15
1965-66,28,LAL,NBA,PF,14,NA,397,5.2,11.2,0.46,4.8,6.1,0.791,9,2.4,4.3,15.1
1967-68,30,SFW,NBA,PF,10,NA,385,6.7,17,0.396,5.5,7.6,0.728,9.3,1.6,3.3,19
1968-69,31,SFW,NBA,SF,6,NA,215,5.7,15.1,0.378,6.9,8.9,0.774,8.5,2.5,3.9,18.3
Career,NA,,NBA,,93,NA,3188,5.3,13,0.405,4.6,6.2,0.751,8.8,2.2,4.1,15.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,"MNL,LAL",NBA,,77,NA,2588,5,12.2,0.41,4.3,5.7,0.752,8.7,2.3,4.3,14.4
2 seasons,NA,SFW,NBA,,16,NA,600,6.4,16.3,0.39,6,8,0.746,9,1.9,3.5,18.7
