,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,23,HOU,NBA,SF,68,1110,,1%,71%,28%,,-11.1,-7.6,25,11,46,6,10,0,142,2,22
2002-03,24,HOU,NBA,SF,49,632,,,48%,51%,1%,-3.4,-6.0,17,10,22,1,7,0,56,1,6
2005-06,27,ORL,NBA,SF,22,192,,12%,84%,4%,,+0.1,+1.3,3,3,11,1,1,0,8,1,1
Career,,,NBA,,139,1934,,2%,65%,33%,1%,-7.5,-6.2,45,24,79,8,18,0,206,4,29
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,HOU,NBA,,117,1742,,1%,63%,36%,1%,-8.3,-7.0,42,21,68,7,17,0,198,3,28
1 season,,ORL,NBA,,22,192,,12%,84%,4%,,+0.1,+1.3,3,3,11,1,1,0,8,1,1
