Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1974-75,22,SSL,ABA,C,10,375,17.5,0.476,0.007,0.268,12.8,25.9,19.3,19.2,1.5,2,16.6,21.7,NA,0.1,0.7,0.8,0.109,NA,2.9,0.7,3.6,0.5
1975-76,23,KEN,ABA,PF,10,330,17.5,0.514,0,0.125,12,20.9,16.4,9.1,1.1,1,8.6,20.8,NA,0.6,0.4,1,0.14,NA,1.8,-0.2,1.6,0.3
1976-77,24,POR,NBA,PF,19,731,19,0.559,NA,0.32,6.5,20.5,13.7,15.7,1.7,1.8,NA,NA,NA,1.2,1.3,2.6,0.169,NA,4,0.1,4.2,1.1
1977-78,25,POR,NBA,PF,6,233,13.3,0.443,NA,0.176,9.4,25.4,17.8,10.3,0.9,0.5,14,25,NA,-0.2,0.4,0.1,0.029,NA,-0.8,-1.2,-2,0
1978-79,26,POR,NBA,PF,3,104,10.2,0.374,NA,0.171,2,32.5,16.6,25.3,1.4,0.6,20,21.9,NA,-0.2,0.2,-0.1,-0.037,NA,-2.6,0.3,-2.3,0
1982-83,30,PHO,NBA,PF,2,57,18.2,0.571,0,0.19,8.6,13.4,10.9,19.8,2.5,0,14.9,18.5,NA,0.1,0,0.1,0.119,NA,1.7,0.7,2.5,0.1
1983-84,31,PHO,NBA,PF,17,570,19.7,0.564,0,0.344,8.7,24.8,17,15.5,1,0.8,10,21.4,NA,1.3,0.6,2,0.166,NA,2.9,0.4,3.3,0.8
1984-85,32,PHO,NBA,PF,3,84,20.4,0.533,0,0.404,16.5,31.9,23.8,17.4,1,1.3,12.6,29,NA,0.1,0,0.1,0.048,NA,1.7,-1.5,0.2,0
1985-86,33,LAL,NBA,PF,14,319,12.8,0.548,0,0.17,11.6,22,17.1,3.9,0.9,0.9,9.7,17.3,NA,0.4,0.4,0.8,0.121,NA,-1.6,-1,-2.6,0
1986-87,34,SEA,NBA,PF,14,265,10.4,0.459,0.011,0.422,7.3,21.4,13.7,9.6,2.2,1.2,14.4,19.2,NA,-0.2,0.4,0.2,0.036,NA,-3.3,0.2,-3.1,-0.1
1987-88,35,POR,NBA,PF,4,63,5.6,0.339,0,0.308,13.6,32.7,21.8,10,0.8,0,25.3,12.2,NA,-0.1,0.1,0,-0.013,NA,-4.4,-1.2,-5.6,-0.1
Career,NA,,TOT,,102,3131,16.5,0.519,0.002,0.273,9.3,23.4,16.4,13.6,1.4,1.2,12.7,20.9,NA,3.1,4.5,7.6,0.117,NA,1.4,-0.1,1.4,2.7
,NA,,NBA,,82,2426,16.2,0.526,0.001,0.296,8.4,23.4,15.9,13.3,1.4,1.1,12.6,20.8,NA,2.4,3.4,5.8,0.115,NA,1.1,-0.2,1,1.8
,NA,,ABA,,20,705,17.5,0.495,0.003,0.197,12.4,23.6,18,14.5,1.3,1.5,12.9,21.3,NA,0.7,1.1,1.8,0.123,NA,2.4,0.3,2.7,0.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,POR,NBA,,32,1131,16.3,0.512,0,0.274,7.1,23.3,15.2,15.1,1.5,1.3,16.7,22.2,NA,0.7,2,2.6,0.111,NA,2,-0.2,1.8,1.1
3 seasons,NA,PHO,NBA,,22,711,19.7,0.56,0,0.342,9.6,24.7,17.3,16.1,1.2,0.8,10.8,22.1,NA,1.5,0.7,2.2,0.148,NA,2.7,0.2,2.8,0.9
1 season,NA,LAL,NBA,,14,319,12.8,0.548,0,0.17,11.6,22,17.1,3.9,0.9,0.9,9.7,17.3,NA,0.4,0.4,0.8,0.121,NA,-1.6,-1,-2.6,0
1 season,NA,SEA,NBA,,14,265,10.4,0.459,0.011,0.422,7.3,21.4,13.7,9.6,2.2,1.2,14.4,19.2,NA,-0.2,0.4,0.2,0.036,NA,-3.3,0.2,-3.1,-0.1
1 season,NA,KEN,ABA,,10,330,17.5,0.514,0,0.125,12,20.9,16.4,9.1,1.1,1,8.6,20.8,NA,0.6,0.4,1,0.14,NA,1.8,-0.2,1.6,0.3
1 season,NA,SSL,ABA,,10,375,17.5,0.476,0.007,0.268,12.8,25.9,19.3,19.2,1.5,2,16.6,21.7,NA,0.1,0.7,0.8,0.109,NA,2.9,0.7,3.6,0.5
