Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,23,KEN,ABA,PF,1,NA,14:00,2,5,0.4,0,0,NA,1,1,1,NA,5,3,NA,NA,NA,1,5
1976-77,24,POR,NBA,PF,1,0,11:00,3,9,0.333,NA,NA,NA,0,0,NA,2,4,2,1,1,NA,2,6
1977-78,25,POR,NBA,PF,1,1,33:00,6,13,0.462,NA,NA,NA,0,0,NA,6,13,4,1,0,0,2,12
1978-79,26,POR,NBA,PF,1,0,19:00,4,10,0.4,NA,NA,NA,2,2,1,1,7,1,0,0,3,5,10
1982-83,30,PHO,NBA,PF,1,1,27:00,3,8,0.375,0,0,NA,0,1,0,1,7,1,0,0,1,1,6
Career,NA,,TOT,,5,2,104,18,45,0.4,0,0,NA,3,4,0.75,10,36,11,2,1,4,11,39
,NA,,NBA,,4,2,90,16,40,0.4,0,0,NA,2,3,0.667,10,31,8,2,1,4,10,34
,NA,,ABA,,1,NA,14,2,5,0.4,0,0,NA,1,1,1,NA,5,3,NA,NA,NA,1,5
