Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,22,SSL,ABA,C,80,NA,2464,438,937,0.467,2,9,0.222,436,928,0.47,0.469,180,229,0.786,282,534,816,287,89,64,208,301,1058
1975-76,23,TOT,ABA,PF-C,86,NA,2861,620,1346,0.461,3,18,0.167,617,1328,0.465,0.462,217,283,0.767,297,673,970,224,75,57,298,332,1460
1975-76,23,SSL,ABA,C,28,NA,1065,252,548,0.46,0,11,0,252,537,0.469,0.46,68,93,0.731,106,316,422,77,19,21,112,104,572
1975-76,23,KEN,ABA,PF,58,NA,1796,368,798,0.461,3,7,0.429,365,791,0.461,0.463,149,190,0.784,191,357,548,147,56,36,186,228,888
1976-77,24,POR,NBA,PF,79,NA,2863,632,1357,0.466,NA,NA,NA,632,1357,0.466,0.466,335,438,0.765,271,628,899,229,83,56,NA,294,1599
1977-78,25,POR,NBA,PF,68,NA,2119,453,989,0.458,NA,NA,NA,453,989,0.458,0.458,207,270,0.767,186,435,621,173,61,56,192,221,1113
1978-79,26,POR,NBA,PF,69,NA,2462,568,1208,0.47,NA,NA,NA,568,1208,0.47,0.47,270,345,0.783,192,524,716,215,66,81,233,254,1406
1979-80,27,TOT,NBA,PF,63,NA,1884,371,813,0.456,2,9,0.222,369,804,0.459,0.458,179,239,0.749,143,394,537,208,42,62,218,223,923
1979-80,27,POR,NBA,PF,41,NA,1176,243,552,0.44,2,5,0.4,241,547,0.441,0.442,100,137,0.73,85,240,325,125,23,35,148,141,588
1979-80,27,NJN,NBA,PF,22,NA,708,128,261,0.49,0,4,0,128,257,0.498,0.49,79,102,0.775,58,154,212,83,19,27,70,82,335
1980-81,28,NJN,NBA,PF,68,NA,2162,404,835,0.484,0,2,0,404,833,0.485,0.484,191,254,0.752,153,422,575,173,57,59,176,260,999
1981-82,29,NYK,NBA,PF,80,74,2671,505,1001,0.504,0,3,0,505,998,0.506,0.504,253,349,0.725,274,629,903,179,68,70,173,309,1263
1982-83,30,PHO,NBA,PF,77,71,2586,495,1045,0.474,1,3,0.333,494,1042,0.474,0.474,278,356,0.781,201,598,799,219,56,43,221,274,1269
1983-84,31,PHO,NBA,PF,75,69,2309,451,908,0.497,0,5,0,451,903,0.499,0.497,293,383,0.765,208,517,725,203,55,39,177,235,1195
1984-85,32,PHO,NBA,PF,63,22,1670,346,727,0.476,0,4,0,346,723,0.479,0.476,150,200,0.75,138,419,557,145,39,17,151,183,842
1985-86,33,LAL,NBA,PF,77,8,1750,302,653,0.462,1,2,0.5,301,651,0.462,0.463,180,230,0.783,164,402,566,84,45,24,121,253,785
1986-87,34,SEA,NBA,PF,63,0,1120,175,388,0.451,0,5,0,175,383,0.457,0.451,150,187,0.802,88,219,307,65,34,21,75,171,500
1987-88,35,POR,NBA,PF,73,0,1191,168,373,0.45,0,3,0,168,370,0.454,0.45,109,148,0.736,101,214,315,94,33,10,73,188,445
Career,NA,,TOT,,1021,244,30112,5928,12580,0.471,9,63,0.143,5919,12517,0.473,0.472,2992,3911,0.765,2698,6608,9306,2498,803,659,2316,3498,14857
,NA,,NBA,,855,244,24787,4870,10297,0.473,4,36,0.111,4866,10261,0.474,0.473,2595,3399,0.763,2119,5401,7520,1987,639,538,1810,2865,12339
,NA,,ABA,,166,NA,5325,1058,2283,0.463,5,27,0.185,1053,2256,0.467,0.465,397,512,0.775,579,1207,1786,511,164,121,506,633,2518
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,POR,NBA,,330,0,9811,2064,4479,0.461,2,8,0.25,2062,4471,0.461,0.461,1021,1338,0.763,835,2041,2876,836,266,238,646,1098,5151
3 seasons,NA,PHO,NBA,,215,162,6565,1292,2680,0.482,1,12,0.083,1291,2668,0.484,0.482,721,939,0.768,547,1534,2081,567,150,99,549,692,3306
2 seasons,NA,SSL,ABA,,108,NA,3529,690,1485,0.465,2,20,0.1,688,1465,0.47,0.465,248,322,0.77,388,850,1238,364,108,85,320,405,1630
2 seasons,NA,NJN,NBA,,90,NA,2870,532,1096,0.485,0,6,0,532,1090,0.488,0.485,270,356,0.758,211,576,787,256,76,86,246,342,1334
1 season,NA,NYK,NBA,,80,74,2671,505,1001,0.504,0,3,0,505,998,0.506,0.504,253,349,0.725,274,629,903,179,68,70,173,309,1263
1 season,NA,LAL,NBA,,77,8,1750,302,653,0.462,1,2,0.5,301,651,0.462,0.463,180,230,0.783,164,402,566,84,45,24,121,253,785
1 season,NA,SEA,NBA,,63,0,1120,175,388,0.451,0,5,0,175,383,0.457,0.451,150,187,0.802,88,219,307,65,34,21,75,171,500
1 season,NA,KEN,ABA,,58,NA,1796,368,798,0.461,3,7,0.429,365,791,0.461,0.463,149,190,0.784,191,357,548,147,56,36,186,228,888
