,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1974-75,22,SSL,ABA,,13,,1,,,,12,13,,,,,,,,,30,
1975-76,23,TOT,ABA,,18,,1,,,,8,11,,,,,,,,,39,
1975-76,23,SSL,ABA,,18,,0,,,,7,10,,,,,,,,,39,
1975-76,23,KEN,ABA,,14,,1,,,,8,11,,,,,,,,,32,
1976-77,24,POR,NBA,,17,32,,,,,12,15,10,14,22,8,5,2,,6,41,
1977-78,25,POR,NBA,,15,25,,,,,10,11,8,15,19,8,3,4,8,6,35,32.3
1978-79,26,POR,NBA,,19,27,,,,,13,19,7,16,19,8,4,4,7,6,46,36.2
1979-80,27,TOT,NBA,,14,,1,,,,11,13,,,,,,,,,32,
1979-80,27,POR,NBA,,14,26,1,2,14,26,7,11,6,12,15,7,2,4,12,6,30,23.5
1979-80,27,NJN,NBA,,13,,0,,,,11,13,,,,,,,,,32,
1980-81,28,NJN,NBA,,15,,0,,,,15,17,,,,,,,,,39,
1981-82,29,NYK,NBA,,15,,0,,,,9,12,,,,,,,,,35,
1982-83,30,PHO,NBA,,12,21,1,1,12,21,13,14,8,15,20,7,5,3,8,6,33,30.0
1983-84,31,PHO,NBA,,11,21,0,1,11,21,9,11,8,17,25,8,4,3,7,6,29,29.5
1984-85,32,PHO,NBA,,12,19,0,1,12,19,8,10,6,15,19,9,3,2,7,5,28,25.4
1985-86,33,LAL,NBA,,9,20,1,1,9,20,9,9,6,9,14,4,4,3,5,6,23,19.4
1986-87,34,SEA,NBA,,9,14,0,1,9,14,10,12,3,8,10,4,2,2,4,6,22,20.9
1987-88,35,POR,NBA,,7,13,0,1,7,13,7,8,5,9,13,5,3,1,3,5,18,17.8
Career,,,TOT,,19,,,,,,15,19,,,,,,,,,46,
,,,NBA,,19,,,,,,15,19,,,,,,,,,46,
,,,ABA,,18,,1,,,,12,13,,,,,,,,,39,
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,POR,NBA,,19,32,,,14,,13,19,10,16,22,8,5,4,,6,46,
3 Seasons,,PHO,NBA,,12,21,1,1,12,21,13,14,8,17,25,9,5,3,8,6,33,30.0
2 Seasons,,SSL,ABA,,18,,1,,,,12,13,,,,,,,,,39,
2 Seasons,,NJN,NBA,,15,,0,,,,15,17,,,,,,,,,39,
1 Season,,NYK,NBA,,15,,0,,,,9,12,,,,,,,,,35,
1 Season,,LAL,NBA,,9,20,1,1,9,20,9,9,6,9,14,4,4,3,5,6,23,19.4
1 Season,,SEA,NBA,,9,14,0,1,9,14,10,12,3,8,10,4,2,2,4,6,22,20.9
1 Season,,KEN,ABA,,14,,1,,,,8,11,,,,,,,,,32,
