Season,Team,Lg,Salary
1984-85,Phoenix Suns,NBA,"$650,000"
1985-86,Los Angeles Lakers,NBA,"$475,000"
1987-88,Portland Trail Blazers,NBA,"$395,500"
Career,(may be incomplete),,"$1,520,500"
