,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,19,MIA,NBA,SF,3,27,,,100%,,,-12.5,-20.0,1,2,1,0,0,0,6,0,0
2005-06,20,MIA,NBA,SF,20,132,,21%,78%,1%,,-21.3,-26.5,7,4,7,0,9,0,18,2,3
2006-07,21,MIA,NBA,SF,66,1292,,5%,81%,14%,,-5.7,-7.5,27,17,56,8,40,9,209,11,19
2007-08,22,MIA,NBA,SF,44,1104,,,71%,29%,,-6.4,+4.2,18,3,48,3,34,5,131,6,11
2008-09,23,MIA,NBA,SF,6,73,,,47%,53%,,-12.4,-12.7,3,1,6,0,2,0,5,0,2
2009-10,24,MIA,NBA,SF,72,1496,,14%,83%,3%,,+2.2,-1.1,31,19,67,0,24,4,194,7,10
2010-11,25,GSW,NBA,SF,82,3147,,1%,88%,11%,,-2.7,-0.1,78,36,97,6,97,10,578,14,48
2011-12,26,GSW,NBA,SF,61,1650,,5%,75%,20%,,-5.7,-4.3,26,14,55,2,35,5,218,4,22
2012-13,27,PHI,NBA,SF,79,1783,,,75%,24%,,-5.8,-4.1,34,20,56,3,54,7,333,8,16
2013-14,28,POR,NBA,SF,68,984,,,55%,45%,,+2.9,-1.2,19,12,40,1,28,3,154,3,4
2014-15,29,POR,NBA,SF,48,592,,,45%,55%,,+6.2,+2.3,13,5,30,0,17,3,98,6,3
Career,,,NBA,,549,12280,,3%,77%,20%,,-3.0,-2.1,257,133,463,23,340,46,1944,61,138
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,MIA,NBA,,211,4124,,7%,78%,14%,,-3.7,-2.8,87,46,185,11,109,18,563,26,45
2 seasons,,GSW,NBA,,143,4797,,2%,84%,14%,,-3.7,-1.6,104,50,152,8,132,15,796,18,70
2 seasons,,POR,NBA,,116,1576,,,51%,49%,,+4.2,+0.1,32,17,70,1,45,6,252,9,7
1 season,,PHI,NBA,,79,1783,,,75%,24%,,-5.8,-4.1,34,20,56,3,54,7,333,8,16
