Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2004-05,19,MIA,NBA,SF,3,0,27,5.9,21.5,0.273,0,7.8,0,5.9,13.7,0.429,2,2,1,0,2,2,5.9,7.8,0,5.9,3.9,13.7,NA,62,94
2005-06,20,MIA,NBA,SF,20,2,132,7.9,17.1,0.465,1.2,2.4,0.5,6.8,14.7,0.459,6,6.8,0.882,0.8,11.9,12.7,3.2,1.2,0.4,5.6,4.8,23,NA,97,103
2006-07,21,MIA,NBA,SF,66,19,1292,6.7,15,0.445,0.2,1.4,0.147,6.5,13.6,0.476,2.6,3.6,0.744,1.7,9.6,11.2,3.9,1.7,1.9,2.7,4.6,16.2,NA,97,102
2007-08,22,MIA,NBA,SF,44,34,1104,6.9,14.1,0.488,0.2,0.5,0.364,6.7,13.6,0.493,2.7,3.3,0.826,2.3,8.3,10.6,2.9,1.4,2,1.4,3.8,16.7,NA,111,108
2008-09,23,MIA,NBA,SF,6,0,73,5.9,14.6,0.4,0,0,NA,5.9,14.6,0.4,1.5,4.4,0.333,1.5,13.2,14.6,1.5,1.5,0,4.4,5.9,13.2,NA,70,105
2009-10,24,MIA,NBA,SF,72,1,1496,6.9,15,0.463,2.2,5.6,0.389,4.8,9.4,0.508,2.2,2.5,0.884,1.8,6.6,8.4,3.3,1.9,1.1,1.9,3.4,18.3,NA,114,104
2010-11,25,GSW,NBA,SF,82,82,3147,7.8,18.4,0.423,3.1,8.3,0.376,4.7,10.1,0.462,2.9,3.7,0.789,1.4,5.5,6.9,3.9,2,1,2.1,2.8,21.6,NA,110,111
2011-12,26,GSW,NBA,SF,61,61,1650,7,16.6,0.422,3.3,9.2,0.36,3.7,7.4,0.5,2.5,3.1,0.816,1.9,6.9,8.8,3,1.8,0.8,1.6,3.1,19.8,NA,111,109
2012-13,27,PHI,NBA,SF,79,8,1783,7,17.7,0.396,4,10.7,0.374,3,7,0.429,3.5,4.2,0.851,1.2,7.7,8.9,4.4,1.8,1,1.9,2.9,21.6,NA,112,105
2013-14,28,POR,NBA,SF,68,13,984,5.7,15.3,0.374,3.5,10.4,0.342,2.2,4.9,0.442,2.7,3.5,0.754,1.5,8.3,9.8,3.3,1.2,0.8,2,3.2,17.6,NA,108,107
2014-15,29,POR,NBA,SF,48,2,592,6.2,16.4,0.379,3.5,9.3,0.38,2.7,7.1,0.378,2.9,3.6,0.81,1.2,8.3,9.6,3.5,1.7,0.9,1.5,4.7,18.8,NA,109,102
Career,NA,,NBA,,549,222,12280,7,16.6,0.424,2.6,7.2,0.365,4.4,9.4,0.469,2.8,3.5,0.806,1.6,7.3,8.9,3.6,1.8,1.1,2,3.3,19.5,NA,109,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,MIA,NBA,,211,56,4124,6.9,14.9,0.461,0.9,2.7,0.344,5.9,12.1,0.487,2.6,3.2,0.806,1.8,8.3,10.1,3.4,1.7,1.6,2.2,4,17.2,NA,105,104
2 seasons,NA,GSW,NBA,,143,143,4797,7.5,17.8,0.423,3.2,8.6,0.37,4.3,9.2,0.472,2.8,3.5,0.798,1.6,6,7.6,3.6,1.9,0.9,2,2.9,21,NA,110,110
2 seasons,NA,POR,NBA,,116,15,1576,5.9,15.7,0.376,3.5,10,0.355,2.3,5.7,0.412,2.8,3.6,0.775,1.4,8.3,9.7,3.4,1.4,0.9,1.8,3.8,18.1,NA,108,105
1 season,NA,PHI,NBA,,79,8,1783,7,17.7,0.396,4,10.7,0.374,3,7,0.429,3.5,4.2,0.851,1.2,7.7,8.9,4.4,1.8,1,1.9,2.9,21.6,NA,112,105
