Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1961-62,24,CIN,NBA,PF,4,NA,143,32,57,0.561,9,12,0.75,42,3,16,73
1962-63,25,CIN,NBA,PF,12,NA,381,57,138,0.413,45,63,0.714,96,18,44,159
1965-66,28,LAL,NBA,PF,10,NA,181,26,65,0.4,15,20,0.75,50,7,20,67
1966-67,29,CHI,NBA,PF,3,NA,105,24,38,0.632,11,14,0.786,35,1,8,59
1967-68,30,CHI,NBA,PF,5,NA,190,33,73,0.452,28,38,0.737,44,12,13,94
1970-71,33,MIL,NBA,PF,14,NA,283,41,85,0.482,22,29,0.759,74,17,35,104
Career,NA,,NBA,,48,NA,1283,213,456,0.467,130,176,0.739,341,58,136,556
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CIN,NBA,,16,NA,524,89,195,0.456,54,75,0.72,138,21,60,232
1 season,NA,MIL,NBA,,14,NA,283,41,85,0.482,22,29,0.759,74,17,35,104
1 season,NA,LAL,NBA,,10,NA,181,26,65,0.4,15,20,0.75,50,7,20,67
2 seasons,NA,CHI,NBA,,8,NA,295,57,111,0.514,39,52,0.75,79,13,21,153
