Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1960-61,23,CIN,NBA,PF,79,NA,1573,5.7,13.8,0.415,3.8,5.7,0.672,11.2,2.5,4.4,15.2
1961-62,24,CIN,NBA,PF,79,NA,2488,5.9,13.5,0.438,3.8,5.4,0.707,11.6,1.9,4,15.7
1962-63,25,CIN,NBA,PF,79,NA,2488,6.4,14.4,0.444,3.6,5.1,0.714,12.7,1.5,4.3,16.4
1963-64,26,TOT,NBA,SF,81,NA,2379,7.1,16.6,0.427,4.1,5.7,0.723,9,1.5,3.5,18.3
1963-64,26,CIN,NBA,SF,32,NA,727,6.9,16.5,0.416,3.7,5.9,0.622,8.8,1.6,4.1,17.4
1963-64,26,NYK,NBA,SF,49,NA,1652,7.2,16.6,0.432,4.3,5.6,0.77,9.1,1.4,3.2,18.7
1964-65,27,NYK,NBA,SF,80,NA,2139,7.1,16.2,0.44,4.8,6.3,0.768,10.2,1.8,3.1,19.1
1965-66,28,LAL,NBA,PF,78,NA,1847,7.1,14.7,0.484,4.4,5.6,0.779,10.7,1.7,3.8,18.6
1966-67,29,CHI,NBA,PF,80,NA,2451,7.9,16.2,0.487,5.3,6.8,0.781,10,1.3,3.1,21.1
1967-68,30,CHI,NBA,PF,77,NA,2988,7.5,15.2,0.492,5,6.4,0.768,9.1,1.5,2.8,19.9
1968-69,31,CHI,NBA,PF,79,NA,2872,8.3,17.2,0.481,4.9,6.1,0.806,7.7,2,2.7,21.5
1969-70,32,SEA,NBA,PF,82,NA,2549,7,14.2,0.491,3.7,4.5,0.822,10.1,1.6,3.3,17.6
1970-71,33,MIL,NBA,PF,80,NA,1775,5.9,13.1,0.45,3,3.7,0.818,8.8,2.6,4.4,14.8
Career,NA,,NBA,,874,NA,25549,7,15.1,0.462,4.3,5.6,0.761,10,1.7,3.5,18.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,CIN,NBA,,269,NA,7276,6.1,14.2,0.432,3.7,5.4,0.692,11.6,1.9,4.2,16
3 seasons,NA,CHI,NBA,,236,NA,8311,7.9,16.2,0.486,5,6.4,0.785,8.9,1.6,2.9,20.8
2 seasons,NA,NYK,NBA,,129,NA,3791,7.2,16.4,0.437,4.6,6,0.769,9.7,1.6,3.1,18.9
1 season,NA,SEA,NBA,,82,NA,2549,7,14.2,0.491,3.7,4.5,0.822,10.1,1.6,3.3,17.6
1 season,NA,MIL,NBA,,80,NA,1775,5.9,13.1,0.45,3,3.7,0.818,8.8,2.6,4.4,14.8
1 season,NA,LAL,NBA,,78,NA,1847,7.1,14.7,0.484,4.4,5.6,0.779,10.7,1.7,3.8,18.6
