Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1960-61,23,CIN,NBA,PF,79,NA,1573,250,603,0.415,166,247,0.672,488,109,193,666
1961-62,24,CIN,NBA,PF,79,NA,2488,410,936,0.438,263,372,0.707,804,130,275,1083
1962-63,25,CIN,NBA,PF,79,NA,2488,440,992,0.444,252,353,0.714,878,102,299,1132
1963-64,26,TOT,NBA,SF,81,NA,2379,468,1096,0.427,272,376,0.723,596,96,231,1208
1963-64,26,CIN,NBA,SF,32,NA,727,139,334,0.416,74,119,0.622,178,33,83,352
1963-64,26,NYK,NBA,SF,49,NA,1652,329,762,0.432,198,257,0.77,418,63,148,856
1964-65,27,NYK,NBA,SF,80,NA,2139,424,963,0.44,288,375,0.768,604,108,183,1136
1965-66,28,LAL,NBA,PF,78,NA,1847,365,754,0.484,225,289,0.779,548,87,196,955
1966-67,29,CHI,NBA,PF,80,NA,2451,538,1104,0.487,360,461,0.781,679,90,212,1436
1967-68,30,CHI,NBA,PF,77,NA,2988,622,1265,0.492,411,535,0.768,756,121,229,1655
1968-69,31,CHI,NBA,PF,79,NA,2872,661,1375,0.481,394,489,0.806,614,156,218,1716
1969-70,32,SEA,NBA,PF,82,NA,2549,493,1005,0.491,263,320,0.822,717,110,237,1249
1970-71,33,MIL,NBA,PF,80,NA,1775,290,645,0.45,148,181,0.818,435,128,216,728
Career,NA,,NBA,,874,NA,25549,4961,10738,0.462,3042,3998,0.761,7119,1237,2489,12964
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,CIN,NBA,,269,NA,7276,1239,2865,0.432,755,1091,0.692,2348,374,850,3233
3 seasons,NA,CHI,NBA,,236,NA,8311,1821,3744,0.486,1165,1485,0.785,2049,367,659,4807
2 seasons,NA,NYK,NBA,,129,NA,3791,753,1725,0.437,486,632,0.769,1022,171,331,1992
1 season,NA,SEA,NBA,,82,NA,2549,493,1005,0.491,263,320,0.822,717,110,237,1249
1 season,NA,MIL,NBA,,80,NA,1775,290,645,0.45,148,181,0.818,435,128,216,728
1 season,NA,LAL,NBA,,78,NA,1847,365,754,0.484,225,289,0.779,548,87,196,955
