,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1962-63,22,SFW,NBA,,8,17,4,5,9,3,6,20
Career,,,,,8,17,4,5,9,3,6,20
