Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,20,ATL,NBA,PG,49,0,13.1,1.5,3.8,0.383,0.2,0.9,0.238,1.3,3,0.425,0.41,0.6,0.9,0.674,0.1,1.1,1.2,1.9,0.3,0,1.2,1.1,3.7
2014-15,21,ATL,NBA,PG,77,10,19.7,3.7,8.6,0.427,0.7,1.9,0.351,3,6.7,0.449,0.466,1.9,2.3,0.827,0.4,1.8,2.1,4.1,0.6,0.1,1.9,1.6,10
2015-16,22,ATL,NBA,PG,80,6,20.3,4.1,9.8,0.421,1,3,0.322,3.2,6.8,0.465,0.471,1.8,2.3,0.791,0.3,2.2,2.6,4.4,0.9,0.1,2.3,1.7,11
2016-17,23,ATL,NBA,PG,79,78,31.5,6.9,15.4,0.451,1.3,3.7,0.34,5.7,11.6,0.487,0.493,2.8,3.2,0.855,0.5,2.6,3.1,6.3,0.9,0.2,3.3,1.9,17.9
2017-18,24,ATL,NBA,PG,67,67,31,7.5,17.1,0.436,1.1,3.9,0.29,6.3,13.2,0.48,0.469,3.4,4,0.849,0.7,2.4,3.1,6.2,1.1,0.1,2.7,2.2,19.4
2018-19,25,OKC,NBA,PG,79,14,29.3,5.8,14,0.414,1.6,4.6,0.341,4.2,9.4,0.45,0.47,2.4,2.9,0.819,0.5,3.1,3.6,4.1,0.8,0.2,2.2,2.4,15.5
2019-20,26,OKC,NBA,PG,63,1,31,7,15,0.468,1.9,5.1,0.381,5.1,9.9,0.512,0.532,3.1,3.7,0.839,0.3,3.4,3.7,4.1,0.7,0.2,2.5,2.2,19
Career,NA,,NBA,,494,176,25.5,5.3,12.2,0.436,1.1,3.4,0.336,4.2,8.9,0.473,0.482,2.3,2.8,0.828,0.4,2.4,2.8,4.6,0.8,0.1,2.4,1.9,14.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,ATL,NBA,,352,161,23.7,4.9,11.3,0.434,0.9,2.8,0.32,4,8.5,0.471,0.473,2.2,2.6,0.827,0.4,2.1,2.5,4.8,0.8,0.1,2.4,1.7,12.9
2 seasons,NA,OKC,NBA,,142,15,30,6.3,14.4,0.439,1.7,4.8,0.36,4.6,9.6,0.478,0.499,2.7,3.2,0.829,0.4,3.2,3.6,4.1,0.8,0.2,2.3,2.3,17.1
