Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1972-73,22,DLC,ABA,PF,16,86,12.9,0.424,0,0.214,11.4,34.1,22.4,3.6,NA,NA,13.2,24.1,NA,-0.2,0.1,-0.1,-0.045
Career,NA,,ABA,,16,86,12.9,0.424,0,0.214,11.4,34.1,22.4,3.6,NA,NA,13.2,24.1,NA,-0.2,0.1,-0.1,-0.045
