,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1985-86,18,NCOLORADO,28,766,140,227,,,70,118,,177,31,,,,,350,.617,,.593,27.4,12.5,6.3,1.1
1986-87,19,NCOLORADO,28,867,156,265,1,1,129,177,,193,43,,,,,442,.589,1.000,.729,31.0,15.8,6.9,1.5
1987-88,20,NCOLORADO,28,885,218,314,,,133,184,,248,46,,,,,569,.694,,.723,31.6,20.3,8.9,1.6
1988-89,21,NCOLORADO,30,998,274,422,,,203,281,,335,42,,,,,751,.649,,.722,33.3,25.0,11.2,1.4
Career,,,114,3516,788,1228,1,1,535,760,,953,162,,,,,2112,.642,1.000,.704,30.8,18.5,8.4,1.4
