Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,25,ROC,NBA,SG,49,NA,NA,74,183,0.404,34,47,0.723,NA,28,33,182
1950-51,26,ROC,NBA,SG,65,NA,NA,105,310,0.339,72,105,0.686,84,68,85,282
1951-52,27,TOT,NBA,SG,64,NA,1479,157,436,0.36,119,153,0.778,165,147,120,433
1951-52,27,BLB,NBA,SG,39,NA,720,85,251,0.339,48,60,0.8,NA,79,54,218
1951-52,27,MNL,NBA,SG,25,NA,759,72,185,0.389,71,93,0.763,NA,68,66,215
1952-53,28,MNL,NBA,SG,70,NA,1796,187,471,0.397,142,200,0.71,141,110,174,516
1953-54,29,MNL,NBA,SG,71,NA,1805,162,467,0.347,128,170,0.753,159,139,149,452
1954-55,30,MLH,NBA,SG,65,NA,1139,96,303,0.317,95,123,0.772,134,104,126,287
Career,NA,,NBA,,384,NA,6219,781,2170,0.36,590,798,0.739,683,596,687,2152
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MNL,NBA,,166,NA,4360,421,1123,0.375,341,463,0.737,300,317,389,1183
2 seasons,NA,ROC,NBA,,114,NA,NA,179,493,0.363,106,152,0.697,84,96,118,464
1 season,NA,MLH,NBA,,65,NA,1139,96,303,0.317,95,123,0.772,134,104,126,287
1 season,NA,BLB,NBA,,39,NA,720,85,251,0.339,48,60,0.8,NA,79,54,218
