Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,25,ROC,NBA,SG,49,NA,NA,NA,NA,0.404,NA,NA,0.723,NA,NA,NA,NA
1950-51,26,ROC,NBA,SG,65,NA,NA,NA,NA,0.339,NA,NA,0.686,NA,NA,NA,NA
1951-52,27,TOT,NBA,SG,64,NA,1479,3.8,10.6,0.36,2.9,3.7,0.778,4,3.6,2.9,10.5
1951-52,27,BLB,NBA,SG,39,NA,720,4.2,12.5,0.339,2.4,3,0.8,NA,3.9,2.7,10.9
1951-52,27,MNL,NBA,SG,25,NA,759,3.4,8.8,0.389,3.4,4.4,0.763,NA,3.2,3.1,10.2
1952-53,28,MNL,NBA,SG,70,NA,1796,3.7,9.4,0.397,2.8,4,0.71,2.8,2.2,3.5,10.3
1953-54,29,MNL,NBA,SG,71,NA,1805,3.2,9.3,0.347,2.6,3.4,0.753,3.2,2.8,3,9
1954-55,30,MLH,NBA,SG,65,NA,1139,3,9.6,0.317,3,3.9,0.772,4.2,3.3,4,9.1
Career,NA,,NBA,,384,NA,6219,3.5,9.7,0.36,2.8,3.7,0.739,3.5,2.9,3.3,9.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MNL,NBA,,166,NA,4360,3.5,9.3,0.375,2.8,3.8,0.737,2.5,2.6,3.2,9.8
2 seasons,NA,ROC,NBA,,114,NA,NA,NA,NA,0.363,NA,NA,0.697,NA,NA,NA,NA
1 season,NA,MLH,NBA,,65,NA,1139,3,9.6,0.317,3,3.9,0.772,4.2,3.3,4,9.1
1 season,NA,BLB,NBA,,39,NA,720,4.2,12.5,0.339,2.4,3,0.8,NA,3.9,2.7,10.9
