Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Dave Sorenson,,2.6,2.1,0.7
Cheick Diallo,92.6,2.6,1.9,0.5
Jerami Grant,91.5,2.9,2.1,0.5
Jackie Moreland,90.5,2.6,2.5,0.5
Antoine Carr,90.4,2.2,2.1,0.7
Shabazz Muhammad,89.9,2.7,2,0.3
Stan Love,89.7,2.2,2.1,0.7
Don Nelson,89.2,2.3,2.1,0.4
Carey Scurry,89.1,2.6,1.8,0.9
James Singleton,89.0,3,2.3,0.7
Phil Jackson,88.7,2.5,1.7,0.5
