,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2009-10,21,HOU,NBA,45:16,9,14,6,8,8,9,5,6,2,12,12,6,3,2,2,4,24,22.3
2010-11,22,HOU,NBA,43:13,12,21,4,8,8,13,8,9,3,8,9,5,3,2,3,5,35,30.5
2011-12,23,HOU,NBA,42:14,10,18,5,11,6,9,5,5,5,8,10,4,3,1,6,4,27,18.0
2012-13,24,MIN,NBA,27:53,7,15,3,7,5,11,9,10,3,7,9,4,3,1,4,4,18,18.7
2013-14,25,MIN,NBA,37:44,7,14,5,7,4,11,5,7,4,7,7,4,2,1,3,4,24,22.9
2014-15,26,MIN,NBA,43:23,9,18,4,8,8,13,9,10,3,7,8,5,5,2,4,4,23,18.2
2015-16,27,TOT,NBA,30:36,5,13,3,4,5,9,4,5,4,6,7,5,2,2,3,4,15,12.2
2015-16,27,IND,NBA,30:36,5,13,3,4,5,9,4,5,4,6,7,5,2,2,2,3,15,12.2
2015-16,27,PHO,NBA,24:10,3,7,1,2,3,5,2,2,3,2,5,3,2,1,3,4,8,9.8
Career,,,,45:16,12,21,6,11,8,13,9,10,5,12,12,6,5,2,6,5,35,30.5
3 Seasons,,HOU,NBA,45:16,12,21,6,11,8,13,8,9,5,12,12,6,3,2,6,5,35,30.5
3 Seasons,,MIN,NBA,43:23,9,18,5,8,8,13,9,10,4,7,9,5,5,2,4,4,24,22.9
1 Season,,IND,NBA,30:36,5,13,3,4,5,9,4,5,4,6,7,5,2,2,2,3,15,12.2
1 Season,,PHO,NBA,24:10,3,7,1,2,3,5,2,2,3,2,5,3,2,1,3,4,8,9.8
