Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2009-10,21,HOU,NBA,SF,74,4,1488,8.5,19.4,0.441,3.2,8.5,0.369,5.4,10.8,0.497,2.3,3,0.77,1.3,6.2,7.5,3,1.2,0.4,1.6,2.9,22.5,NA,111,110
2010-11,22,HOU,NBA,SF,78,22,1738,8.2,19.2,0.425,2.6,8,0.325,5.6,11.2,0.497,3.5,4,0.855,1.5,6.7,8.2,3.7,1.2,0.5,2,3.3,22.4,NA,110,110
2011-12,23,HOU,NBA,SF,58,9,1298,8.4,19,0.442,3.5,8.8,0.402,4.8,10.2,0.476,2.2,2.8,0.771,1.5,7.2,8.8,3,1.2,0.3,2.2,2.6,22.5,NA,110,107
2012-13,24,MIN,NBA,SF,23,1,508,8,19.4,0.414,2.6,8.2,0.321,5.4,11.2,0.482,3.3,4.3,0.762,1.5,5.7,7.2,2.5,1.4,0.7,2.3,3,22,NA,102,107
2013-14,25,MIN,NBA,SF,41,8,751,6.6,16.7,0.394,2.8,7.9,0.35,3.8,8.8,0.433,2.1,2.6,0.821,1.2,5.5,6.8,2,1.2,0.1,1.6,3.8,18,NA,103,109
2014-15,26,MIN,NBA,SF,67,4,1286,6.7,15.4,0.433,2.1,5.7,0.364,4.6,9.8,0.474,2.6,3.2,0.827,1.3,6.5,7.8,2.5,1.7,0.4,1.9,2.8,18.1,NA,106,113
2015-16,27,TOT,NBA,SF,66,2,929,5.5,12.7,0.435,1.3,4.6,0.279,4.3,8.1,0.523,2.1,3,0.696,2.3,5.7,8,3.4,1.7,0.5,2.3,3.3,14.4,NA,102,106
2015-16,27,IND,NBA,SF,49,2,729,5.5,13.2,0.418,1.4,4.7,0.29,4.2,8.5,0.488,2.3,3.3,0.708,2.1,6.1,8.2,3.3,2,0.6,2.1,3.1,14.7,NA,102,104
2015-16,27,PHO,NBA,SF,17,0,200,5.6,11,0.511,1,4.1,0.235,4.6,6.8,0.679,1.2,1.9,0.625,2.9,4.1,7.1,3.7,0.7,0.2,3.2,3.9,13.4,NA,104,113
Career,NA,,NBA,,407,50,7998,7.6,17.6,0.43,2.6,7.5,0.352,4.9,10.1,0.486,2.6,3.3,0.797,1.5,6.4,7.9,3,1.4,0.4,2,3.1,20.3,NA,108,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,HOU,NBA,,210,35,4524,8.4,19.2,0.435,3.1,8.4,0.363,5.3,10.8,0.492,2.7,3.4,0.81,1.5,6.7,8.2,3.3,1.2,0.4,1.9,3,22.5,NA,110,109
3 seasons,NA,MIN,NBA,,131,13,2545,6.9,16.6,0.417,2.4,6.8,0.349,4.5,9.8,0.464,2.6,3.2,0.809,1.3,6.1,7.4,2.4,1.5,0.4,1.9,3.2,18.8,NA,104,110
1 season,NA,IND,NBA,,49,2,729,5.5,13.2,0.418,1.4,4.7,0.29,4.2,8.5,0.488,2.3,3.3,0.708,2.1,6.1,8.2,3.3,2,0.6,2.1,3.1,14.7,NA,102,104
1 season,NA,PHO,NBA,,17,0,200,5.6,11,0.511,1,4.1,0.235,4.6,6.8,0.679,1.2,1.9,0.625,2.9,4.1,7.1,3.7,0.7,0.2,3.2,3.9,13.4,NA,104,113
