Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,19,LAL,NBA,C,38,609,17,0.547,0.013,0.206,7.1,21.9,14.3,8.1,1.1,4.4,10.4,20.3,NA,0.6,0.5,1.1,0.086,NA,-1.2,-0.6,-1.7,0
2017-18,20,LAL,NBA,C,43,410,15.3,0.557,0.008,0.418,11.8,20.1,16,8.8,0.9,3,15.3,17.6,NA,0.5,0.5,1,0.118,NA,-1.8,-0.3,-2,0
2018-19,21,TOT,NBA,C,59,1040,18.9,0.604,0,0.332,11.9,24.2,18.2,9.1,0.6,4,13.9,20.3,NA,1.9,1.3,3.2,0.148,NA,-0.2,-0.2,-0.5,0.4
2018-19,21,LAL,NBA,C,33,516,19.5,0.633,0,0.342,11,21.2,16.2,7.3,0.4,4.3,12.9,20.5,NA,1.1,0.6,1.8,0.165,NA,-0.3,0.1,-0.2,0.2
2018-19,21,LAC,NBA,C,26,524,18.3,0.574,0,0.323,12.7,27.2,20.2,10.9,0.9,3.6,14.8,20.1,NA,0.7,0.7,1.4,0.132,NA,-0.2,-0.5,-0.7,0.2
2019-20,22,LAC,NBA,C,64,1156,21,0.642,0.006,0.42,15.2,25.7,20.6,8.7,0.5,4.6,11.8,16.2,NA,3.6,2,5.6,0.231,NA,1.5,1,2.5,1.3
Career,NA,,NBA,,204,3215,18.8,0.599,0.006,0.341,12.2,23.8,18,8.7,0.7,4.1,12.6,18.5,NA,6.5,4.3,10.9,0.162,NA,0,0.1,0.2,1.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,LAL,NBA,,114,1535,17.4,0.58,0.007,0.3,9.7,21.2,15.4,8,0.8,4,12.4,19.7,NA,2.2,1.6,3.9,0.121,NA,-1,-0.3,-1.3,0.3
2 seasons,NA,LAC,NBA,,90,1680,20.1,0.618,0.004,0.385,14.4,26.2,20.5,9.4,0.6,4.3,12.8,17.4,NA,4.3,2.7,7,0.2,NA,1,0.5,1.5,1.5
