Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1966-67,23,CIN,NBA,PG,3,NA,9,16,36,0.444,NA,NA,NA,16,36,0.444,0,0,NA,NA,NA,16,0,NA,NA,NA,4,32
1967-68,24,INA,ABA,SG,3,NA,116,6.5,15.2,0.429,0,2.8,0,6.5,12.4,0.525,8.7,9,0.966,NA,NA,5.9,2.2,NA,NA,3.1,3.1,21.7
1968-69,25,INA,ABA,SG,17,NA,727,7.1,16.2,0.44,0.2,0.8,0.294,6.9,15.4,0.448,5.7,6.6,0.872,NA,NA,3.5,3.9,NA,NA,2.1,3.4,20.3
1969-70,26,INA,ABA,PG,14,NA,532,6,15.8,0.38,0.7,1.9,0.357,5.3,13.9,0.383,6.6,7.8,0.836,NA,NA,3.9,3.7,NA,NA,2.3,3.4,19.3
1970-71,27,INA,ABA,SG,11,NA,384,3.7,10,0.364,0.3,2.2,0.13,3.4,7.9,0.429,2.6,3.5,0.757,2.1,2.4,4.5,4.9,NA,NA,2.3,3.7,10.2
1971-72,28,INA,ABA,PG,20,NA,805,6.4,14.4,0.441,0.3,1.5,0.206,6,12.9,0.469,4.1,4.8,0.852,NA,NA,3.6,3.9,NA,NA,2,3.1,17.1
1972-73,29,INA,ABA,SG,18,NA,637,5.8,14.7,0.392,0.3,1.5,0.222,5.4,13.2,0.412,3.9,4.5,0.863,1.8,2,3.7,5.1,NA,NA,2.8,3.2,15.8
1973-74,30,INA,ABA,PG,14,NA,547,5.9,13.4,0.441,0.4,1.3,0.316,5.5,12.2,0.454,3.8,4.4,0.866,1.3,2,3.3,4.1,1.6,0.1,2.2,2.3,16.1
1974-75,31,SSL,ABA,PG,9,NA,403,7.6,15.7,0.483,0.5,1.6,0.333,7.1,14.1,0.5,5.4,6.5,0.822,1.9,2.2,4.1,2.3,1.4,0.1,2.1,1.6,21.1
Career,NA,,TOT,,109,NA,4160,6.2,14.6,0.424,0.4,1.5,0.246,5.8,13.1,0.445,4.7,5.6,0.852,1.7,2.1,3.8,4,1.5,0.1,2.3,3,17.5
,NA,,ABA,,106,NA,4151,6.2,14.6,0.424,0.4,1.5,0.246,5.8,13,0.445,4.8,5.6,0.852,1.7,2.1,3.8,4,1.5,0.1,2.3,3,17.5
,NA,,NBA,,3,NA,9,16,36,0.444,NA,NA,NA,16,36,0.444,0,0,NA,NA,NA,16,0,NA,NA,NA,4,32
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,INA,ABA,,97,NA,3748,6,14.4,0.417,0.4,1.5,0.236,5.7,12.9,0.438,4.7,5.5,0.856,1.7,2.1,3.8,4.1,1.6,0.1,2.3,3.2,17.1
1 season,NA,SSL,ABA,,9,NA,403,7.6,15.7,0.483,0.5,1.6,0.333,7.1,14.1,0.5,5.4,6.5,0.822,1.9,2.2,4.1,2.3,1.4,0.1,2.1,1.6,21.1
1 season,NA,CIN,NBA,,3,NA,9,16,36,0.444,NA,NA,NA,16,36,0.444,0,0,NA,NA,NA,16,0,NA,NA,NA,4,32
