,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1988-89,18,MICHIGANST,33,866,115,206,,,57,77,,149,45,30,12,57,100,287,.558,,.740,26.2,8.7,4.5,1.4
1989-90,19,MICHIGANST,34,879,138,235,5,9,74,95,,119,65,22,30,58,97,355,.587,.556,.779,25.9,10.4,3.5,1.9
1990-91,20,MICHIGANST,30,913,148,282,13,26,70,100,,148,63,12,32,66,84,379,.525,.500,.700,30.4,12.6,4.9,2.1
1991-92,21,MICHIGANST,27,674,103,211,14,43,55,81,,121,53,21,23,55,75,275,.488,.326,.679,25.0,10.2,4.5,2.0
Career,,,124,3332,504,934,32,78,256,353,,537,226,85,97,236,356,1296,.540,.410,.725,26.9,10.5,4.3,1.8
