,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1955-56,22,STL,NBA,,3,,5,9,,,6,11
1956-57,23,STL,NBA,,4,10,6,6,,,5,12
1957-58,24,STL,NBA,,7,11,6,10,,,4,17
Career,,,,,7,,6,10,,,6,17
