Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,22,STL,NBA,SF,40,NA,424,53,152,0.349,44,70,0.629,94,40,64,150
1956-57,23,STL,NBA,SG,66,NA,1130,118,324,0.364,108,146,0.74,200,94,137,344
1957-58,24,STL,NBA,SG,71,NA,1103,133,363,0.366,118,162,0.728,184,76,106,384
1958-59,25,TOT,NBA,SG,62,NA,1126,145,361,0.402,115,150,0.767,188,108,93,405
1958-59,25,STL,NBA,SG,29,NA,228,34,84,0.405,18,24,0.75,38,28,22,86
1958-59,25,CIN,NBA,SG,33,NA,898,111,277,0.401,97,126,0.77,150,80,71,319
1959-60,26,CIN,NBA,SG,74,NA,1849,226,582,0.388,189,260,0.727,301,214,180,641
Career,NA,,NBA,,313,NA,5632,675,1782,0.379,574,788,0.728,967,532,580,1924
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,STL,NBA,,206,NA,2885,338,923,0.366,288,402,0.716,516,238,329,964
2 seasons,NA,CIN,NBA,,107,NA,2747,337,859,0.392,286,386,0.741,451,294,251,960
