Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1955-56,22,STL,NBA,SF,40,424,10.9,0.41,0.461,NA,NA,NA,NA,NA,-0.1,0.5,0.4,0.047
1956-57,23,STL,NBA,SG,66,1130,10.6,0.443,0.451,NA,NA,NA,NA,NA,0.8,1,1.8,0.075
1957-58,24,STL,NBA,SG,71,1103,10.4,0.442,0.446,NA,NA,NA,NA,NA,0.7,0.8,1.6,0.069
1958-59,25,TOT,NBA,SG,62,1126,13,0.474,0.416,NA,NA,NA,NA,NA,1.4,0.5,1.9,0.081
1958-59,25,STL,NBA,SG,29,228,13.2,0.455,0.286,NA,NA,NA,NA,NA,0.2,0.2,0.4,0.086
1958-59,25,CIN,NBA,SG,33,898,13,0.48,0.455,NA,NA,NA,NA,NA,1.2,0.3,1.5,0.08
1959-60,26,CIN,NBA,SG,74,1849,11.2,0.46,0.447,NA,NA,NA,NA,NA,1.5,0.4,1.9,0.049
Career,NA,,NBA,,313,5632,11.3,0.452,0.442,NA,NA,NA,NA,NA,4.3,3.2,7.5,0.064
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,STL,NBA,,206,2885,10.8,0.438,0.436,NA,NA,NA,NA,NA,1.6,2.5,4.2,0.07
2 seasons,NA,CIN,NBA,,107,2747,11.8,0.467,0.449,NA,NA,NA,NA,NA,2.7,0.7,3.4,0.059
