Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1988-89,22,MIA,NBA,PF,82,2435,13.7,0.561,0.007,0.587,10.7,14.7,12.6,9.1,2.4,1.2,18.8,17.9,NA,2,2.7,4.6,0.091,NA,-1.4,0.3,-1.1,0.5
1989-90,23,MIA,NBA,PF,81,1856,11.6,0.538,0.006,0.453,8.9,15.2,12,7.2,2.3,1.2,17.9,16.9,NA,0.6,2.1,2.7,0.07,NA,-3,0.8,-2.3,-0.1
1990-91,24,MIA,NBA,PF,80,2514,12.2,0.554,0.011,0.41,9.8,15.5,12.6,9.7,2.3,1,19.1,13.3,NA,2,3,5,0.095,NA,-1.4,1.1,-0.3,1.1
1991-92,25,MIA,NBA,PF,82,3063,15.8,0.568,0.025,0.454,9.3,16,12.6,10.8,2.2,0.8,14.8,17.1,NA,4.9,2.8,7.7,0.12,NA,0.7,0.3,1,2.3
1992-93,26,MIA,NBA,PF,76,2728,14.7,0.532,0.031,0.403,8.1,15.9,11.9,10.5,1.9,0.8,11.8,18,NA,3.6,2.9,6.5,0.115,NA,0.2,0.3,0.5,1.7
1993-94,27,MIA,NBA,PF,69,2201,13.9,0.507,0.009,0.354,9.8,15.8,12.8,11.5,2.1,0.8,13.9,17.7,NA,2.6,2.5,5.1,0.111,NA,-0.4,0.4,0.1,1.1
1994-95,28,TOT,NBA,PF,81,2641,14.4,0.547,0.043,0.454,8.2,18.8,13.4,8,2.2,1,15.3,17.4,NA,2.3,4.2,6.6,0.119,NA,-1.4,0.8,-0.6,0.9
1994-95,28,MIA,NBA,PF,2,62,6.5,0.488,0,0.833,1.9,19.3,10.4,9,1.7,0,19.6,14.5,NA,0,0.1,0,0.015,NA,-5.4,-0.8,-6.3,-0.1
1994-95,28,ATL,NBA,PF,79,2579,14.6,0.548,0.044,0.447,8.4,18.8,13.4,7.9,2.2,1,15.2,17.5,NA,2.4,4.2,6.5,0.122,NA,-1.3,0.8,-0.5,1
1995-96,29,ATL,NBA,PF,82,3008,16.2,0.546,0.103,0.402,9.4,22.1,15.5,9.7,1.9,0.9,13.7,17.1,NA,4.7,3.8,8.4,0.134,NA,0.6,0.2,0.7,2.1
1996-97,30,DET,NBA,PF,65,1166,12.2,0.523,0.171,0.305,9.6,14,11.8,5.5,2.1,0.4,13.3,15.3,NA,1.1,1.5,2.6,0.107,NA,-1,0.3,-0.6,0.4
1997-98,31,DET,NBA,PF,40,739,10,0.496,0.034,0.487,9.1,15.1,12.1,5.2,2.1,1.2,13.4,10.3,NA,0.6,1,1.6,0.104,NA,-2.6,1.5,-1.1,0.2
1998-99,32,ATL,NBA,PF,50,1380,15.6,0.529,0.05,0.655,8.6,16.5,12.6,7.3,2.3,0.9,13.8,18.3,NA,2.3,2.6,4.9,0.17,NA,-0.3,1.7,1.5,1.2
1999-00,33,VAN,NBA,PF,42,920,11.7,0.512,0.024,0.425,11.1,19.4,15.2,7.2,2.6,0.8,19.8,12.2,NA,0.6,0.8,1.4,0.073,NA,-1.9,0.3,-1.7,0.1
2000-01,34,VAN,NBA,PF,66,1507,11.4,0.51,0.047,0.492,5.8,14.9,10.4,8.7,2.5,0.7,13.8,13.6,NA,1,1.4,2.4,0.078,NA,-2.3,1.2,-1.1,0.3
2001-02,35,MEM,NBA,PF,66,1868,7.7,0.475,0.044,0.319,1.9,11.9,6.9,11.5,1.8,0.4,19,13.2,NA,-1,1.2,0.2,0.004,NA,-4.8,0.2,-4.6,-1.2
2002-03,36,BOS,NBA,PF,41,488,5.3,0.449,0.043,0.329,5.4,14.1,9.6,8.2,1,0.2,19.2,9.4,NA,0,0.5,0.4,0.041,NA,-5.3,0.3,-5.1,-0.4
Career,NA,,NBA,,1003,28514,13.3,0.536,0.039,0.44,8.6,16.3,12.4,9.2,2.2,0.9,15.5,16.1,NA,27.2,32.9,60.1,0.101,NA,-1.2,0.6,-0.6,10.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,MIA,NBA,,472,14859,13.8,0.544,0.016,0.445,9.4,15.6,12.4,9.9,2.2,1,15.8,16.8,NA,15.5,16.1,31.6,0.102,NA,-0.7,0.5,-0.2,6.6
3 seasons,NA,ATL,NBA,,211,6967,15.5,0.543,0.071,0.467,8.8,19.8,14.1,8.6,2.1,0.9,14.3,17.5,NA,9.4,10.5,19.9,0.137,NA,-0.3,0.7,0.4,4.3
3 seasons,NA,"VAN,MEM",NBA,,174,4295,9.8,0.495,0.041,0.403,5.2,14.6,9.9,9.6,2.2,0.6,17.3,13.1,NA,0.6,3.4,4,0.045,NA,-3.3,0.6,-2.8,-0.8
2 seasons,NA,DET,NBA,,105,1905,11.4,0.514,0.13,0.36,9.4,14.4,11.9,5.4,2.1,0.7,13.4,13.4,NA,1.7,2.5,4.2,0.106,NA,-1.6,0.8,-0.8,0.6
1 season,NA,BOS,NBA,,41,488,5.3,0.449,0.043,0.329,5.4,14.1,9.6,8.2,1,0.2,19.2,9.4,NA,0,0.5,0.4,0.041,NA,-5.3,0.3,-5.1,-0.4
