Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,22,DNR,ABA,NA,9,NA,76,4.7,16.1,0.294,0.5,2.8,0.167,4.3,13.3,0.321,2.8,4.3,0.667,NA,NA,4.3,3.3,4.3,7.1,12.8
Career,NA,,ABA,NA,9,NA,76,4.7,16.1,0.294,0.5,2.8,0.167,4.3,13.3,0.321,2.8,4.3,0.667,NA,NA,4.3,3.3,4.3,7.1,12.8
