Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,ANA,ABA,SG,77,NA,31.7,5.7,13.7,0.415,0,0.1,0.2,5.7,13.6,0.417,0.416,6.7,8.3,0.811,NA,NA,5.6,4.7,4,3.8,18.2
1968-69,24,TOT,ABA,SG,77,NA,27.2,4.5,11.4,0.393,0,0.4,0.111,4.4,11,0.402,0.395,5,6.1,0.818,1.8,2,3.8,4.6,3.7,3.7,14
1968-69,24,LAS,ABA,SG,17,NA,28.8,4.9,12.6,0.391,0.1,0.2,0.25,4.9,12.4,0.393,0.393,6.6,7.9,0.837,2.6,2.2,4.8,4.6,4.4,3.4,16.6
1968-69,24,MNP,ABA,SG,8,NA,6.8,0.8,2.6,0.286,0,0,NA,0.8,2.6,0.286,0.286,0.8,0.8,1,0.4,1.1,1.5,1.5,1.8,2.1,2.3
1968-69,24,INA,ABA,SG,24,NA,30.2,4.2,10.2,0.412,0,0.3,0.167,4.2,10,0.418,0.414,5.4,6.8,0.796,1.7,2.3,4,5.2,3.6,4.3,13.8
1968-69,24,NYA,ABA,SG,28,NA,29.6,5.5,14.1,0.388,0,0.6,0.059,5.4,13.5,0.403,0.39,4.9,6,0.817,1.9,1.8,3.7,5,4,3.9,15.9
1969-70,25,TOT,ABA,SG,72,NA,14.7,1.8,4.9,0.361,0.1,0.2,0.357,1.7,4.7,0.361,0.368,2.4,2.8,0.854,1,0.9,1.9,2.3,2.1,2.4,6
1969-70,25,NYA,ABA,SG,11,NA,21.1,3.6,10.7,0.339,0.2,0.5,0.333,3.5,10.2,0.339,0.347,3.4,3.8,0.881,2,1.2,3.2,2.4,2.7,2.6,10.8
1969-70,25,PTP,ABA,SG,14,NA,21.9,2.6,7.6,0.336,0.1,0.2,0.333,2.5,7.4,0.337,0.341,4,4.6,0.875,1.6,1.8,3.4,3.9,2.8,3.4,9.2
1969-70,25,INA,ABA,SG,32,NA,11.9,1.3,2.9,0.441,0.1,0.1,0.5,1.2,2.8,0.438,0.452,1.6,1.9,0.833,0.7,0.6,1.3,2.2,2,2.3,4.2
1969-70,25,KEN,ABA,SG,15,NA,9.3,0.7,2.3,0.294,0,0.1,0,0.7,2.2,0.303,0.294,1.8,2.2,0.818,0.4,0.5,0.9,1.1,1.3,1.6,3.1
Career,NA,,ABA,,226,NA,24.8,4,10.1,0.398,0,0.2,0.196,4,9.9,0.403,0.401,4.8,5.8,0.82,1.4,1.4,3.8,3.9,3.3,3.3,12.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"ANA,LAS",ABA,,94,NA,31.2,5.6,13.5,0.411,0,0.1,0.214,5.5,13.4,0.413,0.412,6.7,8.2,0.815,2.6,2.2,5.5,4.7,4.1,3.7,17.9
2 seasons,NA,INA,ABA,,56,NA,19.8,2.5,6,0.42,0.1,0.2,0.3,2.5,5.9,0.424,0.425,3.2,4,0.806,1.1,1.3,2.4,3.5,2.7,3.2,8.3
2 seasons,NA,NYA,ABA,,39,NA,27.2,4.9,13.1,0.377,0.1,0.6,0.13,4.9,12.5,0.389,0.38,4.5,5.4,0.829,1.9,1.6,3.5,4.2,3.6,3.5,14.5
2 seasons,NA,"MNP,PTP",ABA,,22,NA,16.4,1.9,5.8,0.328,0,0.1,0.333,1.9,5.7,0.328,0.332,2.8,3.2,0.886,1.2,1.5,2.7,3,2.4,3,6.7
1 season,NA,KEN,ABA,,15,NA,9.3,0.7,2.3,0.294,0,0.1,0,0.7,2.2,0.303,0.294,1.8,2.2,0.818,0.4,0.5,0.9,1.1,1.3,1.6,3.1
