Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1984-85,22,PHO,NBA,SG,80,39,2062,6.3,14.2,0.446,0.1,0.5,0.2,6.2,13.8,0.454,3.2,3.9,0.829,0.7,3,3.7,7.9,2.4,0.2,3.8,4.7,16,NA,98,108
1985-86,23,PHO,NBA,PG,82,82,2733,5.9,12.3,0.479,0.1,0.5,0.138,5.8,11.8,0.493,3.3,4.3,0.767,0.9,3.4,4.4,8.8,2.2,0.2,3.2,3.7,15.2,NA,108,109
1986-87,24,PHO,NBA,PG,82,82,2579,6.6,13.7,0.477,0.1,0.5,0.185,6.5,13.2,0.488,3.6,4.7,0.769,1.1,3.6,4.7,11.5,2,0.2,3.6,4.4,16.8,NA,110,112
1987-88,25,TOT,NBA,PG,68,33,1809,7.5,14.2,0.528,0.1,0.5,0.167,7.4,13.7,0.54,3,4,0.732,1.3,3.3,4.6,10.4,2.1,0.1,3.3,4.7,18,NA,113,112
1987-88,25,PHO,NBA,PG,50,33,1557,8,14.7,0.545,0.1,0.5,0.188,7.9,14.3,0.558,3.1,4.2,0.741,1.3,3.3,4.6,10.8,1.9,0.1,3.3,4.7,19.3,NA,116,113
1987-88,25,MIL,NBA,PG,18,0,252,3.9,10.5,0.37,0,0.4,0,3.9,10.2,0.385,1.8,2.7,0.643,1,3.5,4.5,8,3.9,0.2,3.7,4.5,9.6,NA,86,105
1988-89,26,MIL,NBA,PG,73,50,2220,7.6,15.7,0.483,0.5,2.1,0.266,7,13.6,0.516,2.8,3.5,0.816,1.5,2.6,4.1,8.9,3.1,0.1,3.5,4.1,18.5,NA,109,107
1989-90,27,MIL,NBA,PG,81,81,2818,8.6,17.5,0.494,0.4,1.2,0.3,8.3,16.2,0.508,3.9,5,0.786,1.4,3.3,4.7,8.2,2.7,0.2,2.6,4.4,21.5,NA,115,109
1990-91,28,MIL,NBA,PG,80,80,2726,8.8,17.6,0.502,1.1,2.9,0.373,7.7,14.6,0.528,3.5,4.4,0.799,1,3,4,9.9,2.4,0.1,2.8,4.3,22.3,NA,119,109
1991-92,29,MIL,NBA,PG,71,71,2261,8.4,17.8,0.469,0.9,3.2,0.292,7.4,14.6,0.508,4.3,5.5,0.783,1,3.1,4.1,10.4,2.6,0.3,3.3,4.7,22,NA,115,112
1992-93,30,UTA,NBA,SG,78,20,2034,7,16.1,0.436,0.4,1.8,0.2,6.6,14.3,0.466,2.5,3.2,0.777,1,2.5,3.5,7.7,2.5,0.3,3.2,5.8,16.9,NA,99,109
1993-94,31,UTA,NBA,SG,75,19,1619,7.4,17,0.436,1.2,3.1,0.396,6.2,14,0.444,1.8,2.4,0.75,1.1,2.9,4,7,2.1,0.4,3,5.3,17.9,NA,101,107
1994-95,32,TOT,NBA,SG-PG,18,0,201,2.1,8.7,0.235,0.5,1,0.5,1.5,7.7,0.2,0.5,1,0.5,1,2.3,3.3,4.9,2.3,0,4.4,9,5.1,NA,60,110
1994-95,32,UTA,NBA,SG,12,0,149,1.4,8.7,0.16,0.7,1,0.667,0.7,7.7,0.091,0,0,NA,0.7,2.8,3.5,3.1,2.4,0,4.2,8.7,3.5,NA,45,108
1994-95,32,BOS,NBA,PG,6,0,52,3.9,8.8,0.444,0,1,0,3.9,7.9,0.5,2,3.9,0.5,2,1,2.9,9.8,2,0,4.9,9.8,9.8,NA,91,114
Career,NA,,NBA,,788,557,23062,7.4,15.5,0.476,0.5,1.6,0.297,6.9,13.9,0.496,3.3,4.2,0.782,1.1,3.1,4.2,9.1,2.4,0.2,3.2,4.6,18.5,NA,109,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,MIL,NBA,,323,282,10277,8.3,17,0.486,0.7,2.3,0.314,7.6,14.7,0.513,3.6,4.5,0.792,1.2,3,4.3,9.2,2.7,0.2,3,4.4,20.9,NA,114,109
4 seasons,NA,PHO,NBA,,294,236,8931,6.6,13.6,0.483,0.1,0.5,0.174,6.5,13.1,0.494,3.4,4.3,0.776,1,3.4,4.4,9.7,2.2,0.2,3.4,4.3,16.5,NA,108,110
3 seasons,NA,UTA,NBA,,165,39,3802,7,16.2,0.43,0.7,2.3,0.316,6.2,13.9,0.449,2.1,2.7,0.767,1,2.7,3.7,7.2,2.3,0.3,3.2,5.7,16.8,NA,99,108
1 season,NA,BOS,NBA,,6,0,52,3.9,8.8,0.444,0,1,0,3.9,7.9,0.5,2,3.9,0.5,2,1,2.9,9.8,2,0,4.9,9.8,9.8,NA,91,114
