,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1984-85,22,PHO,NBA,,11,18,1,2,11,18,7,9,3,6,6,11,4,1,7,6,26,24.1
1985-86,23,PHO,NBA,,10,19,2,4,10,18,12,15,3,7,9,15,5,3,6,6,27,28.6
1986-87,24,PHO,NBA,,13,17,1,2,13,17,9,10,5,8,8,14,5,1,7,6,30,24.7
1987-88,25,TOT,NBA,,12,21,1,2,12,21,7,8,5,6,8,16,4,1,6,6,26,26.6
1987-88,25,PHO,NBA,,12,21,1,2,12,21,7,7,5,6,8,16,4,1,6,6,26,26.6
1987-88,25,MIL,NBA,,3,7,0,1,3,7,7,8,1,3,4,7,3,1,5,3,9,10.8
1988-89,26,MIL,NBA,,10,17,2,4,10,15,6,8,3,5,8,11,5,1,6,6,24,27.3
1989-90,27,MIL,NBA,,13,23,2,3,13,23,9,11,4,8,10,10,7,2,6,6,29,25.6
1990-91,28,MIL,NBA,,14,22,4,6,14,20,8,10,4,7,8,13,5,1,5,6,36,29.6
1991-92,29,MIL,NBA,,13,18,4,7,13,16,9,10,3,9,9,14,6,2,6,6,28,30.9
1992-93,30,UTA,NBA,,9,18,2,3,9,16,11,12,2,6,6,11,4,2,4,6,20,17.3
1993-94,31,UTA,NBA,,11,20,3,5,10,17,5,6,3,4,5,9,4,1,4,5,25,23.4
1994-95,32,TOT,NBA,,2,4,1,1,2,4,1,2,1,2,2,3,3,0,3,4,4,3.7
1994-95,32,UTA,NBA,,1,4,1,1,1,4,0,0,1,2,2,2,3,0,3,4,3,3.7
1994-95,32,BOS,NBA,,2,3,0,1,2,2,1,2,1,1,1,3,1,0,2,3,4,2.7
Career,,,,,14,23,4,7,14,23,12,15,5,9,10,16,7,3,7,6,36,30.9
5 Seasons,,MIL,NBA,,14,23,4,7,14,23,9,11,4,9,10,14,7,2,6,6,36,30.9
4 Seasons,,PHO,NBA,,13,21,2,4,13,21,12,15,5,8,9,16,5,3,7,6,30,28.6
3 Seasons,,UTA,NBA,,11,20,3,5,10,17,11,12,3,6,6,11,4,2,4,6,25,23.4
1 Season,,BOS,NBA,,2,3,0,1,2,2,1,2,1,1,1,3,1,0,2,3,4,2.7
