Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984-85,22,PHO,NBA,SG,80,39,2062,279,626,0.446,4,20,0.2,275,606,0.454,0.449,141,170,0.829,32,132,164,350,107,8,167,209,703
1985-86,23,PHO,NBA,PG,82,82,2733,352,735,0.479,4,29,0.138,348,706,0.493,0.482,197,257,0.767,56,204,260,526,132,9,190,222,905
1986-87,24,PHO,NBA,PG,82,82,2579,359,753,0.477,5,27,0.185,354,726,0.488,0.48,200,260,0.769,62,198,260,632,112,9,195,239,923
1987-88,25,TOT,NBA,PG,68,33,1809,284,538,0.528,3,18,0.167,281,520,0.54,0.531,112,153,0.732,49,125,174,395,81,5,127,177,683
1987-88,25,PHO,NBA,PG,50,33,1557,264,484,0.545,3,16,0.188,261,468,0.558,0.549,103,139,0.741,44,107,151,354,61,4,108,154,634
1987-88,25,MIL,NBA,PG,18,0,252,20,54,0.37,0,2,0,20,52,0.385,0.37,9,14,0.643,5,18,23,41,20,1,19,23,49
1988-89,26,MIL,NBA,PG,73,50,2220,345,714,0.483,25,94,0.266,320,620,0.516,0.501,129,158,0.816,70,119,189,405,142,5,160,187,844
1989-90,27,MIL,NBA,PG,81,81,2818,496,1005,0.494,21,70,0.3,475,935,0.508,0.504,224,285,0.786,80,189,269,472,156,11,151,253,1237
1990-91,28,MIL,NBA,PG,80,80,2726,482,960,0.502,60,161,0.373,422,799,0.528,0.533,191,239,0.799,57,163,220,538,129,7,151,237,1215
1991-92,29,MIL,NBA,PG,71,71,2261,377,803,0.469,42,144,0.292,335,659,0.508,0.496,195,249,0.783,44,140,184,466,119,13,148,210,991
1992-93,30,UTA,NBA,SG,78,20,2034,287,659,0.436,15,75,0.2,272,584,0.466,0.447,101,130,0.777,40,103,143,317,101,11,132,236,690
1993-94,31,UTA,NBA,SG,75,19,1619,233,535,0.436,38,96,0.396,195,439,0.444,0.471,57,76,0.75,35,92,127,219,65,11,95,168,561
1994-95,32,TOT,NBA,SG-PG,18,0,201,8,34,0.235,2,4,0.5,6,30,0.2,0.265,2,4,0.5,4,9,13,19,9,0,17,35,20
1994-95,32,UTA,NBA,SG,12,0,149,4,25,0.16,2,3,0.667,2,22,0.091,0.2,0,0,NA,2,8,10,9,7,0,12,25,10
1994-95,32,BOS,NBA,PG,6,0,52,4,9,0.444,0,1,0,4,8,0.5,0.444,2,4,0.5,2,1,3,10,2,0,5,10,10
Career,NA,,NBA,,788,557,23062,3502,7362,0.476,219,738,0.297,3283,6624,0.496,0.491,1549,1981,0.782,529,1474,2003,4339,1153,89,1533,2173,8772
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,MIL,NBA,,323,282,10277,1720,3536,0.486,148,471,0.314,1572,3065,0.513,0.507,748,945,0.792,256,629,885,1922,566,37,629,910,4336
4 seasons,NA,PHO,NBA,,294,236,8931,1254,2598,0.483,16,92,0.174,1238,2506,0.494,0.486,641,826,0.776,194,641,835,1862,412,30,660,824,3165
3 seasons,NA,UTA,NBA,,165,39,3802,524,1219,0.43,55,174,0.316,469,1045,0.449,0.452,158,206,0.767,77,203,280,545,173,22,239,429,1261
1 season,NA,BOS,NBA,,6,0,52,4,9,0.444,0,1,0,4,8,0.5,0.444,2,4,0.5,2,1,3,10,2,0,5,10,10
