Career,Career,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3,4
Jackie Moore,,0.9,0.5,NA,NA
Jim Tucker,77.6,1,0.3,0,NA
Bob Peterson,76.9,0.9,0.4,0.2,NA
Scott Roth,76.8,0.7,0.3,0.1,NA
Ansu Sesay,76.3,0.8,0.5,0.2,-0.1
Jerrod Mustaf,75.4,0.8,0.5,0.4,0
Jamie Watson,75.4,0.8,0.3,0.1,0
Cal Bowdler,71.9,1,0.5,0.2,NA
Kenny Dennard,71.4,1.1,0.3,0.1,NA
Ron Grandison,71.0,0.6,0.5,0,0
Timothé Luwawu-Cabarrot,67.4,0.8,0.8,0.2,NA
