Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1954-55,22,TOT,NBA,SF,23,NA,16.3,1.9,5,0.383,1,2,0.468,4.6,0.9,2.7,4.8
1954-55,22,SYR,NBA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-55,22,MLH,NBA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-55,22,PHW,NBA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-56,23,PHW,NBA,SF,54,NA,7.4,0.9,2.4,0.388,0.6,1,0.604,2.2,0.5,1.5,2.4
1956-57,24,PHW,NBA,SF,57,NA,7,0.8,1.9,0.406,0.6,0.8,0.804,2,0.4,1.3,2.2
Career,NA,,NBA,,134,NA,8.8,1,2.6,0.391,0.7,1.1,0.623,2.5,0.5,1.6,2.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHW,NBA,,111,NA,7.2,0.8,2.1,0.396,0.6,0.9,0.697,2.1,0.4,1.4,2.3
1 season,NA,MLH,NBA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SYR,NBA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
