Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,22,DEN,NBA,SG,76,67,2304,5.2,13.9,0.375,0.1,0.5,0.133,5.1,13.4,0.383,2.1,2.9,0.73,1.2,2.2,3.4,2.6,2.4,0.2,2.4,3.8,12.6
1992-93,23,DEN,NBA,PG,48,27,1141,5,12,0.415,0,0.2,0,5,11.8,0.421,1.3,1.9,0.7,1,2.2,3.2,4,2.2,0.1,2.3,4.3,11.3
1993-94,24,TOT,NBA,SG,42,1,496,5,13.4,0.375,0.1,0.7,0.2,4.9,12.6,0.385,1.7,2.5,0.676,1.3,1.7,3,3.7,2.8,0.1,2.9,5.3,11.8
1993-94,24,DEN,NBA,SG,7,0,126,4,12.9,0.311,0,0.9,0,4,12,0.333,2.3,2.9,0.8,0.9,1.1,2,3.1,1.7,0.3,4,4.9,10.3
1993-94,24,DET,NBA,SG,35,1,370,5.4,13.5,0.396,0.2,0.7,0.286,5.2,12.8,0.402,1.5,2.3,0.625,1.5,1.8,3.3,3.9,3.2,0,2.5,5.4,12.4
1994-95,25,DET,NBA,SG,55,6,721,5,13.2,0.381,1,3.1,0.323,4,10.1,0.399,2.7,3.4,0.794,1.4,2.3,3.8,3.1,3.3,0,2,4.8,13.8
1995-96,26,DET,NBA,PG,23,0,287,3.6,8.4,0.433,0.9,1.9,0.467,2.8,6.5,0.423,1.1,1.4,0.818,1.3,1.5,2.8,2,1.9,0,1.1,4.3,9.3
1998-99,29,DET,NBA,SG,7,3,69,2.1,10.4,0.2,0.5,1.6,0.333,1.6,8.9,0.176,0,0,NA,1.6,1,2.6,2.1,2.6,0.5,3.1,3.1,4.7
Career,NA,,NBA,,251,104,5018,5,13,0.384,0.2,0.9,0.27,4.7,12.1,0.393,1.9,2.6,0.735,1.2,2.1,3.4,3.1,2.5,0.1,2.3,4.2,12.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DEN,NBA,,131,94,3571,5.1,13.3,0.384,0,0.4,0.103,5.1,12.9,0.393,1.9,2.6,0.725,1.2,2.2,3.3,3.1,2.3,0.2,2.4,4,12.1
4 seasons,NA,DET,NBA,,120,10,1447,4.7,12.2,0.385,0.7,2.2,0.345,4,10.1,0.394,1.9,2.6,0.757,1.4,2,3.4,3.1,3,0,2,4.8,12.1
