,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1968-69,23,NOB,ABA,,7,,1,,,,8,9,,,,,,,,,14
1970-71,25,FLO,ABA,,4,,0,,,,3,7,,,,,,,,,11
1971-72,26,FLO,ABA,,7,,0,,,,2,5,,,,,,,,,14
Career,,,,,7,,1,,,,8,9,,,,,,,,,14
1 Season,,NOB,ABA,,7,,1,,,,8,9,,,,,,,,,14
2 Seasons,,FLO,ABA,,7,,0,,,,3,7,,,,,,,,,14
