Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,23,NOB,ABA,SF,11,261,6.4,0.398,0.063,0.33,NA,NA,7.8,9.1,NA,NA,15.8,20.7,NA,-0.4,0.2,-0.2,-0.042
1970-71,25,FLO,ABA,SF,2,40,-1.2,0.347,0.048,0.381,NA,NA,NA,6.9,NA,NA,14,NA,NA,-0.2,0,-0.1,-0.162
1971-72,26,FLO,ABA,SF,4,88,6,0.342,0.028,0.222,NA,NA,13,6.6,NA,NA,9.2,18.8,NA,-0.3,0.1,-0.2,-0.128
Career,NA,,ABA,,17,389,5.5,0.38,0.053,0.314,NA,NA,9.1,8.3,NA,NA,14.3,20.2,NA,-0.9,0.3,-0.6,-0.074
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NOB,ABA,,11,261,6.4,0.398,0.063,0.33,NA,NA,7.8,9.1,NA,NA,15.8,20.7,NA,-0.4,0.2,-0.2,-0.042
2 seasons,NA,FLO,ABA,,6,128,3.7,0.344,0.035,0.281,NA,NA,13,6.7,NA,NA,11.1,18.8,NA,-0.5,0.1,-0.4,-0.138
