Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,26,HOU,NBA,PF,77,NA,1754,8.5,19.9,0.427,2.3,3.6,0.643,2.7,8.7,11.3,3.2,1.4,2,6,19.3,NA,NA,98
1974-75,27,HOU,NBA,PF,48,NA,753,9.7,21.6,0.447,4.2,5.8,0.723,3.4,6.8,10.2,2.8,1.3,1.3,7.2,23.5,NA,NA,99
1975-76,28,TOT,NBA,PF,34,NA,313,7.5,19.1,0.394,4.8,6.9,0.688,3.2,10.8,14,2.7,2,1.2,8.8,19.8,NA,NA,96
1975-76,28,HOU,NBA,PF,14,NA,174,8.4,21.3,0.395,2.4,4.2,0.563,3.2,10.5,13.7,2.6,2.4,1.1,8.2,19.2,NA,NA,97
1975-76,28,LAL,NBA,PF,20,NA,139,6.4,16.3,0.392,7.7,10.2,0.75,3.2,11.2,14.4,2.9,1.6,1.3,9.6,20.5,NA,NA,95
Career,NA,,NBA,,159,NA,2820,8.7,20.3,0.429,3.1,4.6,0.677,2.9,8.4,11.3,3,1.4,1.7,6.7,20.5,NA,NA,98
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,HOU,NBA,,139,NA,2681,8.8,20.5,0.431,2.8,4.3,0.668,2.9,8.3,11.2,3,1.4,1.7,6.5,20.5,NA,NA,98
1 season,NA,LAL,NBA,,20,NA,139,6.4,16.3,0.392,7.7,10.2,0.75,3.2,11.2,14.4,2.9,1.6,1.3,9.6,20.5,NA,NA,95
