Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1971-72,24,HOU,NBA,PF,77,NA,1815,6.2,15.4,0.406,2.6,3.9,0.675,NA,NA,10.1,2.4,NA,NA,5,15.1
1972-73,25,HOU,NBA,PF,82,NA,1694,5.7,14,0.408,2,2.9,0.672,NA,NA,10.5,1.9,NA,NA,5.6,13.3
1973-74,26,HOU,NBA,PF,77,NA,1754,6.8,15.9,0.427,1.8,2.9,0.643,2.1,6.9,9,2.5,1.1,1.6,4.8,15.4
1974-75,27,HOU,NBA,PF,48,NA,753,7.5,16.7,0.447,3.3,4.5,0.723,2.6,5.2,7.8,2.2,1,1,5.6,18.2
1975-76,28,TOT,NBA,PF,34,NA,313,6,15.2,0.394,3.8,5.5,0.688,2.5,8.6,11.2,2.2,1.6,0.9,7,15.8
1975-76,28,HOU,NBA,PF,14,NA,174,6.6,16.8,0.395,1.9,3.3,0.563,2.5,8.3,10.8,2.1,1.9,0.8,6.4,15.1
1975-76,28,LAL,NBA,PF,20,NA,139,5.2,13.2,0.392,6.2,8.3,0.75,2.6,9.1,11.7,2.3,1.3,1,7.8,16.6
Career,NA,,NBA,,318,NA,6329,6.4,15.3,0.417,2.4,3.5,0.675,2.3,6.6,9.7,2.3,1.1,1.4,5.3,15.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,HOU,NBA,,298,NA,6190,6.4,15.3,0.418,2.3,3.4,0.671,2.3,6.5,9.6,2.3,1.1,1.4,5.2,15.1
1 season,NA,LAL,NBA,,20,NA,139,5.2,13.2,0.392,6.2,8.3,0.75,2.6,9.1,11.7,2.3,1.3,1,7.8,16.6
