,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,29,ORL,NBA,PF,4,134,,,,70%,30%,+2.5,+33.9,6,1,12,0,5,0,22,1,3
2002-03,31,PHO,NBA,C,6,70,,,,53%,47%,+1.6,+10.6,1,3,5,2,2,0,10,0,4
2003-04,32,MEM,NBA,PF,4,61,,,,100%,,-17.3,-0.9,1,1,2,1,1,0,13,0,5
2004-05,33,PHO,NBA,PF,1,2,,,100%,,,+26.7,+22.2,0,0,0,0,0,0,2,0,0
Career,,,NBA,,15,267,,,1%,72%,27%,-2.1,+19.8,8,5,19,3,8,0,47,1,12
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHO,NBA,,7,72,,,3%,52%,45%,+2.3,+10.9,1,3,5,2,2,0,12,0,4
1 season,,MEM,NBA,,4,61,,,,100%,,-17.3,-0.9,1,1,2,1,1,0,13,0,5
1 season,,ORL,NBA,,4,134,,,,70%,30%,+2.5,+33.9,6,1,12,0,5,0,22,1,3
