Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1993-94,22,LAC,NBA,SF,37,871,14.3,0.605,0.012,0.617,10,15.8,12.9,5.6,2,2.6,12.7,11.5,NA,1.5,0.9,2.3,0.127,NA,-0.5,0.6,0.1,0.5
1994-95,23,LAC,NBA,PF,81,1655,13.3,0.519,0.015,0.572,8.1,14.6,11.1,7.6,2.8,6.7,16.1,12.7,NA,0.3,2.2,2.5,0.071,NA,-2.5,2.9,0.4,1
1995-96,24,LAC,NBA,PF,80,985,15.6,0.556,0.016,0.871,10.4,14,12.2,7.4,2.3,6.9,14.9,13.7,NA,1,1.2,2.3,0.111,NA,-0.8,2.4,1.6,0.9
1996-97,25,LAC,NBA,PF,82,2195,16.3,0.602,0.019,0.556,8.9,15.4,12.1,11.3,2.3,5.1,17.1,12.7,NA,3.2,2.8,6.1,0.133,NA,0.3,2.5,2.8,2.6
1997-98,26,ORL,NBA,PF,82,2953,15.5,0.575,0.007,0.576,9.9,15.6,12.7,12.3,2,4.4,20.5,13.3,NA,3.1,4.5,7.6,0.124,NA,-0.2,2.7,2.5,3.4
1998-99,27,ORL,NBA,PF,31,851,12.8,0.535,0.019,0.526,7.2,15.7,11.4,10.9,2.5,3.8,23.4,13.2,NA,0.1,1.7,1.8,0.1,NA,-2,3.2,1.1,0.7
1999-00,28,ORL,NBA,PF,82,2326,15.3,0.597,0.009,0.478,9.5,15.1,12.3,14.7,2.4,4.5,24.5,9.8,NA,2.8,4,6.8,0.14,NA,0.9,3.6,4.5,3.8
2000-01,29,ORL,NBA,PF,80,2534,15.7,0.623,0.005,0.611,9,18.3,13.6,13.3,2.1,4,23.2,10.6,NA,3.9,4,7.9,0.15,NA,0.4,2.6,3.1,3.2
2001-02,30,TOT,NBA,PF,83,1928,11.4,0.547,0.007,0.341,8.5,12.9,10.6,9.5,1.9,3.5,21.8,10.2,NA,1.1,2.4,3.5,0.086,NA,-1.9,2.3,0.4,1.2
2001-02,30,ORL,NBA,PF,10,160,11,0.588,0,0.857,10.4,9.8,10.1,4.5,2.9,3.9,27.6,11.2,NA,0.1,0.2,0.3,0.078,NA,-2.9,2.4,-0.5,0.1
2001-02,30,PHO,NBA,PF,73,1768,11.4,0.543,0.007,0.302,8.3,13.2,10.7,9.9,1.8,3.4,21.3,10.1,NA,1,2.2,3.2,0.087,NA,-1.8,2.3,0.5,1.1
2002-03,31,PHO,NBA,C,80,1800,12.2,0.574,0.007,0.417,8.3,14.8,11.6,9.2,1.5,2.9,18.8,10.1,NA,2.2,2.2,4.4,0.116,NA,-1.2,1.8,0.6,1.2
2003-04,32,MEM,NBA,PF,82,1606,13.1,0.522,0.013,0.372,8.7,15.4,12,8.7,2.4,3.2,16,12.1,NA,1.4,2.2,3.6,0.107,NA,-1,1.9,0.9,1.2
2004-05,33,PHO,NBA,PF,39,214,8.1,0.382,0,0.265,8.4,17.6,13.2,7.7,1.4,3.7,17.4,9.4,NA,0,0.3,0.2,0.053,NA,-3.3,2.2,-1.2,0
2005-06,34,ORL,NBA,PF,32,355,11.8,0.61,0,0.138,11.1,15.6,13.4,6.2,1.5,2.7,21.7,10.5,NA,0.4,0.4,0.7,0.101,NA,-1.5,1.1,-0.4,0.2
2006-07,35,ORL,NBA,PF,41,460,11.4,0.667,0,0.431,12.9,15.5,14.2,5.3,2,1.1,25.7,8.2,NA,0.6,0.6,1.2,0.126,NA,-1,1.3,0.3,0.3
2007-08,36,ORL,NBA,PF,2,7,8.6,0.667,0,0,0,0,0,0,0,0,25,26.2,NA,0,0,0,-0.071,NA,-5.5,0.8,-4.7,0
Career,NA,,NBA,,914,20740,14.2,0.572,0.011,0.52,9.1,15.4,12.2,10.5,2.1,4.2,19.6,11.6,NA,21.5,29.3,50.8,0.118,NA,-0.6,2.5,1.8,20
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,ORL,NBA,,360,9646,14.9,0.592,0.008,0.539,9.5,16.1,12.8,12.3,2.2,4,22.7,11.4,NA,10.9,15.5,26.3,0.131,NA,-0.1,2.8,2.7,11.5
4 seasons,NA,LAC,NBA,,280,5706,15,0.57,0.016,0.624,9.1,15,11.9,8.7,2.4,5.5,15.8,12.7,NA,6,7.1,13.1,0.11,NA,-0.8,2.3,1.5,4.9
3 seasons,NA,PHO,NBA,,192,3782,11.6,0.549,0.007,0.354,8.3,14.2,11.3,9.5,1.6,3.2,19.9,10.1,NA,3.2,4.6,7.8,0.099,NA,-1.6,2,0.5,2.4
1 season,NA,MEM,NBA,,82,1606,13.1,0.522,0.013,0.372,8.7,15.4,12,8.7,2.4,3.2,16,12.1,NA,1.4,2.2,3.6,0.107,NA,-1,1.9,0.9,1.2
