Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986-87,23,PHI,NBA,SG,5,0,90,15,37,0.405,2,2,1,13,35,0.371,0.432,9,14,0.643,5,7,12,9,5,1,9,11,41
1989-90,26,SAS,NBA,SG,10,0,293,40,77,0.519,2,3,0.667,38,74,0.514,0.532,9,12,0.75,9,28,37,38,18,3,14,34,91
1990-91,27,SAS,NBA,SG,3,0,38,6,12,0.5,0,0,NA,6,12,0.5,0.5,2,3,0.667,1,2,3,1,1,0,1,8,14
1992-93,29,CHH,NBA,SF,9,0,117,8,22,0.364,0,0,NA,8,22,0.364,0.364,3,8,0.375,4,8,12,15,4,1,1,9,19
1994-95,31,CHH,NBA,SG,4,4,73,13,27,0.481,2,6,0.333,11,21,0.524,0.519,4,6,0.667,3,3,6,15,4,0,4,14,32
1995-96,32,SEA,NBA,SG,13,0,68,7,16,0.438,1,2,0.5,6,14,0.429,0.469,4,4,1,1,2,3,0,0,0,4,16,19
1996-97,33,SEA,NBA,SG,12,0,192,28,66,0.424,12,31,0.387,16,35,0.457,0.515,9,13,0.692,13,24,37,14,5,3,9,22,77
1997-98,34,SEA,NBA,SG,3,0,13,2,5,0.4,0,0,NA,2,5,0.4,0.4,4,6,0.667,2,2,4,2,1,0,1,1,8
Career,NA,,NBA,,59,4,884,119,262,0.454,19,44,0.432,100,218,0.459,0.49,44,66,0.667,38,76,114,94,38,8,43,115,301
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SEA,NBA,,28,0,273,37,87,0.425,13,33,0.394,24,54,0.444,0.5,17,23,0.739,16,28,44,16,6,3,14,39,104
2 seasons,NA,CHH,NBA,,13,4,190,21,49,0.429,2,6,0.333,19,43,0.442,0.449,7,14,0.5,7,11,18,30,8,1,5,23,51
2 seasons,NA,SAS,NBA,,13,0,331,46,89,0.517,2,3,0.667,44,86,0.512,0.528,11,15,0.733,10,30,40,39,19,3,15,42,105
1 season,NA,PHI,NBA,,5,0,90,15,37,0.405,2,2,1,13,35,0.371,0.432,9,14,0.643,5,7,12,9,5,1,9,11,41
