Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,24,MNL,NBA,PG,12,NA,NA,NA,NA,0.42,NA,NA,0.583,NA,NA,NA,NA
1950-51,25,MNL,NBA,PG,7,NA,NA,NA,NA,0.353,NA,NA,0.519,NA,NA,NA,NA
1951-52,26,MNL,NBA,PG,13,NA,523,2.6,7.6,0.345,2.8,3.9,0.732,2.5,3.9,4.4,8.1
1952-53,27,MNL,NBA,PG,12,NA,453,3.3,8.2,0.398,3.1,4.1,0.765,2.5,3.4,3.9,9.6
1953-54,28,MNL,NBA,PG,13,NA,533,2.5,7.6,0.33,3.5,4.7,0.743,2,4.1,3.5,8.5
1954-55,29,MNL,NBA,PG,7,NA,315,3.2,10.7,0.298,4.6,5.6,0.816,3.2,3.5,2.6,11
1955-56,30,MNL,NBA,PG,3,NA,121,5.1,11,0.459,6,7.1,0.833,2.1,4.5,2.7,16.1
1956-57,31,STL,NBA,PG,10,NA,439,4.5,12.7,0.355,4.6,6.1,0.757,3.4,4,3.2,13.6
1957-58,32,STL,NBA,PG,11,NA,416,3.8,11.9,0.321,3.4,5.5,0.619,4.2,3.5,3.5,11
1958-59,33,STL,NBA,PG,1,NA,18,8,10,0.8,0,0,NA,6,4,4,16
1959-60,34,STL,NBA,PG,3,NA,58,0.6,8.1,0.077,0.6,2.5,0.25,1.9,5,5.6,1.9
Career,NA,,NBA,,92,NA,2876,3.3,9.6,0.351,3.6,4.9,0.715,2.9,3.8,3.6,10.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,MNL,NBA,,67,NA,1945,3,8.4,0.359,3.6,4.6,0.731,2.4,3.8,3.6,9.5
4 seasons,NA,STL,NBA,,25,NA,931,4,12,0.335,3.7,5.5,0.681,3.7,3.8,3.5,11.8
