Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,24,MNL,NBA,PG,67,NA,NA,106,302,0.351,59,93,0.634,NA,148,162,271
1950-51,25,MNL,NBA,PG,68,NA,NA,227,627,0.362,121,177,0.684,246,235,199,575
1951-52,26,MNL,NBA,PG,66,NA,2480,237,632,0.375,142,190,0.747,228,249,226,616
1952-53,27,MNL,NBA,PG,70,NA,2556,260,634,0.41,224,287,0.78,186,250,246,744
1953-54,28,MNL,NBA,PG,69,NA,2472,254,654,0.388,176,243,0.724,166,253,198,684
1954-55,29,MNL,NBA,PG,72,NA,2784,350,919,0.381,276,359,0.769,260,427,221,976
1955-56,30,MNL,NBA,PG,72,NA,2838,309,863,0.358,329,395,0.833,260,445,202,947
1956-57,31,TOT,NBA,PG,66,NA,2401,244,736,0.332,230,291,0.79,288,269,193,718
1956-57,31,NYK,NBA,PG,13,NA,426,33,96,0.344,44,53,0.83,42,39,28,110
1956-57,31,STL,NBA,PG,53,NA,1975,211,640,0.33,186,238,0.782,246,230,165,608
1957-58,32,STL,NBA,PG,60,NA,2098,258,768,0.336,206,276,0.746,228,218,187,722
1958-59,33,STL,NBA,PG,71,NA,2504,245,706,0.347,197,254,0.776,253,336,230,687
1959-60,34,STL,NBA,PG,64,NA,1756,142,383,0.371,113,155,0.729,187,330,174,397
Career,NA,,NBA,,745,NA,21889,2632,7224,0.364,2073,2720,0.762,2302,3160,2238,7337
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,MNL,NBA,,484,NA,13130,1743,4631,0.376,1327,1744,0.761,1346,2007,1454,4813
4 seasons,NA,STL,NBA,,248,NA,8333,856,2497,0.343,702,923,0.761,914,1114,756,2414
1 season,NA,NYK,NBA,,13,NA,426,33,96,0.344,44,53,0.83,42,39,28,110
