Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,24,MNL,NBA,PG,67,NA,NA,1.6,4.5,0.351,0.9,1.4,0.634,NA,2.2,2.4,4
1950-51,25,MNL,NBA,PG,68,NA,NA,3.3,9.2,0.362,1.8,2.6,0.684,3.6,3.5,2.9,8.5
1951-52,26,MNL,NBA,PG,66,NA,37.6,3.6,9.6,0.375,2.2,2.9,0.747,3.5,3.8,3.4,9.3
1952-53,27,MNL,NBA,PG,70,NA,36.5,3.7,9.1,0.41,3.2,4.1,0.78,2.7,3.6,3.5,10.6
1953-54,28,MNL,NBA,PG,69,NA,35.8,3.7,9.5,0.388,2.6,3.5,0.724,2.4,3.7,2.9,9.9
1954-55,29,MNL,NBA,PG,72,NA,38.7,4.9,12.8,0.381,3.8,5,0.769,3.6,5.9,3.1,13.6
1955-56,30,MNL,NBA,PG,72,NA,39.4,4.3,12,0.358,4.6,5.5,0.833,3.6,6.2,2.8,13.2
1956-57,31,TOT,NBA,PG,66,NA,36.4,3.7,11.2,0.332,3.5,4.4,0.79,4.4,4.1,2.9,10.9
1956-57,31,NYK,NBA,PG,13,NA,32.8,2.5,7.4,0.344,3.4,4.1,0.83,3.2,3,2.2,8.5
1956-57,31,STL,NBA,PG,53,NA,37.3,4,12.1,0.33,3.5,4.5,0.782,4.6,4.3,3.1,11.5
1957-58,32,STL,NBA,PG,60,NA,35,4.3,12.8,0.336,3.4,4.6,0.746,3.8,3.6,3.1,12
1958-59,33,STL,NBA,PG,71,NA,35.3,3.5,9.9,0.347,2.8,3.6,0.776,3.6,4.7,3.2,9.7
1959-60,34,STL,NBA,PG,64,NA,27.4,2.2,6,0.371,1.8,2.4,0.729,2.9,5.2,2.7,6.2
Career,NA,,NBA,,745,NA,35.9,3.5,9.7,0.364,2.8,3.7,0.762,3.4,4.2,3,9.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,MNL,NBA,,484,NA,37.6,3.6,9.6,0.376,2.7,3.6,0.761,3.2,4.1,3,9.9
4 seasons,NA,STL,NBA,,248,NA,33.6,3.5,10.1,0.343,2.8,3.7,0.761,3.7,4.5,3,9.7
1 season,NA,NYK,NBA,,13,NA,32.8,2.5,7.4,0.344,3.4,4.1,0.83,3.2,3,2.2,8.5
