Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,24,MNL,NBA,PG,67,NA,NA,NA,NA,0.351,NA,NA,0.634,NA,NA,NA,NA
1950-51,25,MNL,NBA,PG,68,NA,NA,NA,NA,0.362,NA,NA,0.684,NA,NA,NA,NA
1951-52,26,MNL,NBA,PG,66,NA,2480,3.4,9.2,0.375,2.1,2.8,0.747,3.3,3.6,3.3,8.9
1952-53,27,MNL,NBA,PG,70,NA,2556,3.7,8.9,0.41,3.2,4,0.78,2.6,3.5,3.5,10.5
1953-54,28,MNL,NBA,PG,69,NA,2472,3.7,9.5,0.388,2.6,3.5,0.724,2.4,3.7,2.9,10
1954-55,29,MNL,NBA,PG,72,NA,2784,4.5,11.9,0.381,3.6,4.6,0.769,3.4,5.5,2.9,12.6
1955-56,30,MNL,NBA,PG,72,NA,2838,3.9,10.9,0.358,4.2,5,0.833,3.3,5.6,2.6,12
1956-57,31,TOT,NBA,PG,66,NA,2401,3.7,11,0.332,3.4,4.4,0.79,4.3,4,2.9,10.8
1956-57,31,NYK,NBA,PG,13,NA,426,2.8,8.1,0.344,3.7,4.5,0.83,3.5,3.3,2.4,9.3
1956-57,31,STL,NBA,PG,53,NA,1975,3.8,11.7,0.33,3.4,4.3,0.782,4.5,4.2,3,11.1
1957-58,32,STL,NBA,PG,60,NA,2098,4.4,13.2,0.336,3.5,4.7,0.746,3.9,3.7,3.2,12.4
1958-59,33,STL,NBA,PG,71,NA,2504,3.5,10.2,0.347,2.8,3.7,0.776,3.6,4.8,3.3,9.9
1959-60,34,STL,NBA,PG,64,NA,1756,2.9,7.9,0.371,2.3,3.2,0.729,3.8,6.8,3.6,8.1
Career,NA,,NBA,,745,NA,21889,3.8,10.4,0.364,3.1,4,0.762,3.4,4.6,3.1,10.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,MNL,NBA,,484,NA,13130,3.9,10.2,0.376,3.1,4,0.761,3,4.5,3,10.9
4 seasons,NA,STL,NBA,,248,NA,8333,3.7,10.8,0.343,3,4,0.761,3.9,4.8,3.3,10.4
1 season,NA,NYK,NBA,,13,NA,426,2.8,8.1,0.344,3.7,4.5,0.83,3.5,3.3,2.4,9.3
