Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,24,MNL,NBA,PG,12,NA,NA,0.462,0.48,NA,NA,NA,NA,NA,0.4,0.6,1,NA
1950-51,25,MNL,NBA,PG,7,NA,NA,0.398,0.529,NA,NA,NA,NA,NA,0,0.2,0.2,NA
1951-52,26,MNL,NBA,PG,13,523,9.4,0.434,0.509,NA,NA,NA,20.5,NA,0,0.7,0.7,0.068
1952-53,27,MNL,NBA,PG,12,453,12.6,0.482,0.495,NA,NA,NA,18.9,NA,0.7,0.7,1.4,0.144
1953-54,28,MNL,NBA,PG,13,533,10.9,0.441,0.625,NA,NA,NA,21.4,NA,0.2,1,1.2,0.105
1954-55,29,MNL,NBA,PG,7,315,10.6,0.415,0.521,NA,NA,NA,18,NA,0,0.5,0.4,0.066
1955-56,30,MNL,NBA,PG,3,121,15.7,0.568,0.649,NA,NA,NA,18.6,NA,0.4,0.1,0.5,0.195
1956-57,31,STL,NBA,PG,10,439,11.1,0.443,0.477,NA,NA,NA,17.2,NA,0.4,0.1,0.5,0.056
1957-58,32,STL,NBA,PG,11,416,7.7,0.386,0.46,NA,NA,NA,13.7,NA,-0.1,0.1,0,-0.003
1958-59,33,STL,NBA,PG,1,18,21.8,0.8,0,NA,NA,NA,19.2,NA,0.1,0,0.1,0.346
1959-60,34,STL,NBA,PG,3,58,-3.2,0.102,0.308,NA,NA,NA,17.1,NA,-0.3,0,-0.2,-0.206
Career,NA,,NBA,,92,2876,10.4,0.435,0.51,NA,NA,NA,18.5,NA,1.7,3.9,5.7,0.076
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,MNL,NBA,,67,1945,11.1,0.45,0.54,NA,NA,NA,19.9,NA,1.6,3.7,5.3,0.103
4 seasons,NA,STL,NBA,,25,931,8.9,0.409,0.455,NA,NA,NA,15.7,NA,0.1,0.2,0.4,0.019
