,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,20,TOT,NBA,SG,50,679,6%,67%,28%,,,-2.8,-3.6,21,18,15,6,47,4,121,11,22
2007-08,20,LAL,NBA,SG,22,171,22%,78%,,,,-8.7,-17.2,7,7,2,4,13,0,41,4,7
2007-08,20,MEM,NBA,SG,28,508,,63%,37%,,,-0.7,+6.8,14,11,13,2,34,4,80,7,15
2008-09,21,TOT,NBA,PG-SG,63,1174,73%,26%,,,,-9.1,-2.5,43,24,33,5,43,8,340,18,29
2008-09,21,MEM,NBA,SG,7,44,3%,97%,,,,-13.6,-7.9,1,2,1,0,6,1,11,1,0
2008-09,21,WAS,NBA,PG,56,1130,76%,24%,,,,-8.9,-1.0,42,22,32,5,37,7,329,17,29
Career,,,NBA,,113,1853,48%,41%,10%,,,-6.8,-2.9,64,42,48,11,90,12,461,29,51
,,,,,,,,,,,,,,,,,,,,,,
1 season,,WAS,NBA,,56,1130,76%,24%,,,,-8.9,-1.0,42,22,32,5,37,7,329,17,29
2 seasons,,MEM,NBA,,35,552,,65%,34%,,,-1.8,+5.6,15,13,14,2,40,5,91,8,15
1 season,,LAL,NBA,,22,171,22%,78%,,,,-8.7,-17.2,7,7,2,4,13,0,41,4,7
