,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,20,TOT,NBA,SG,50,679,.421,9.4,.841,.506,.099,.017,.219,.159,.449,.551,.348,.250,.275,.270,.239,.030,7,.900,.081,.000,0,0
2007-08,20,LAL,NBA,SG,22,171,.491,8.9,.943,.453,.151,.038,.302,.057,.500,.625,.375,.500,.375,.333,.400,.038,2,1.000,.000,,0,0
2007-08,20,MEM,NBA,SG,28,508,.400,9.5,.811,.522,.083,.011,.194,.189,.432,.532,.333,.000,.229,.265,.175,.028,5,.889,.088,.000,0,0
2008-09,21,TOT,NBA,PG-SG,63,1174,.460,7.0,.947,.561,.154,.042,.189,.053,.478,.644,.182,.167,.296,.133,.341,.046,12,.500,.133,.000,0,0
2008-09,21,MEM,NBA,SG,7,44,.467,5.2,.933,.667,.133,.000,.133,.067,.500,.600,.500,,.000,.000,.571,.000,0,,.000,,0,0
2008-09,21,WAS,NBA,PG,56,1130,.459,7.1,.948,.556,.156,.044,.193,.052,.477,.647,.167,.167,.308,.143,.328,.048,12,.500,.143,.000,0,0
Career,,,NBA,,113,1853,.442,8.1,.900,.537,.129,.031,.203,.100,.466,.604,.239,.188,.286,.231,.300,.039,19,.833,.096,.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,WAS,NBA,,56,1130,.459,7.1,.948,.556,.156,.044,.193,.052,.477,.647,.167,.167,.308,.143,.328,.048,12,.500,.143,.000,0,0
2 seasons,,MEM,NBA,,35,552,.405,9.2,.821,.533,.087,.010,.190,.179,.438,.538,.353,.000,.216,.257,.214,.026,5,.889,.086,.000,0,0
1 season,,LAL,NBA,,22,171,.491,8.9,.943,.453,.151,.038,.302,.057,.500,.625,.375,.500,.375,.333,.400,.038,2,1.000,.000,,0,0
