,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,20,MEM,NBA,PF,76,1464,,,,81%,19%,-7.6,-2.8,15,9,111,12,27,13,101,8,41
2009-10,21,MEM,NBA,PF,32,457,,,,84%,16%,-12.4,-12.1,7,1,35,9,12,2,35,0,18
2010-11,22,MEM,NBA,PF,80,1609,,,,95%,5%,+2.1,-0.5,30,27,118,19,62,9,116,15,31
2012-13,24,MEM,NBA,PF,59,970,,,8%,92%,1%,-5.6,-13.7,15,9,53,14,25,4,72,6,20
2013-14,25,DEN,NBA,SF,68,1161,,,27%,71%,2%,+2.8,+7.1,29,10,91,15,25,10,139,3,15
2014-15,26,DEN,NBA,PF,58,988,,,4%,78%,18%,-0.8,+4.1,23,10,80,12,20,8,133,1,10
2015-16,27,DEN,NBA,PF,70,1516,,,1%,79%,21%,-1.8,+2.1,28,19,99,12,26,5,217,5,21
2016-17,28,DEN,NBA,PF,41,639,,,,58%,42%,-0.8,-1.0,20,7,47,6,9,1,99,2,5
2017-18,29,DEN,NBA,PF,19,141,,,1%,93%,6%,-11.3,-13.0,5,3,13,3,2,0,22,1,2
Career,,,NBA,,503,8945,,,5%,81%,14%,-2.3,-1.2,172,95,647,102,208,52,934,41,163
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,DEN,NBA,,256,4445,,,8%,74%,18%,-0.5,+2.9,105,49,330,48,82,24,610,12,53
4 seasons,,MEM,NBA,,247,4500,,,2%,88%,10%,-4.2,-5.3,67,46,317,54,126,28,324,29,110
