,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,26,TOT,NBA,SG-PG,70,1565,15%,84%,1%,,,-5.6,-3.5,37,18,68,19,73,0,225,12,60
2000-01,26,WAS,NBA,SG,47,1108,9%,89%,1%,,,-10.9,-5.1,23,12,47,14,57,0,157,9,46
2000-01,26,MIN,NBA,PG,23,457,28%,71%,,,,+7.0,+6.2,14,6,21,5,16,0,68,3,14
2001-02,27,MIN,NBA,SG,67,581,3%,59%,38%,,,-2.7,-7.6,13,6,32,12,22,0,84,3,21
Career,,,NBA,,137,2146,12%,77%,11%,,,-4.8,-4.6,50,24,100,31,95,0,309,15,81
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIN,NBA,,90,1038,14%,64%,21%,,,+1.6,-1.5,27,12,53,17,38,0,152,6,35
1 season,,WAS,NBA,,47,1108,9%,89%,1%,,,-10.9,-5.1,23,12,47,14,57,0,157,9,46
