Season,Team,Lg,Salary
1998-99,Vancouver Grizzlies,NBA,"$600,000"
2000-01,Washington Wizards,NBA,"$831,120"
2001-02,Minnesota Timberwolves,NBA,"$565,850"
2002-03,Minnesota Timberwolves,NBA,"$637,435"
Career,(may be incomplete),,"$2,634,405"
