Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,24,MIL,NBA,SG,1,0,22:00,3,11,0.273,0,0,NA,0,2,0,3,4,1,1,0,1,2,6
1982-83,25,MIL,NBA,SG,1,0,23:00,8,14,0.571,0,0,NA,4,5,0.8,3,5,4,6,1,1,1,20
1983-84,26,MIL,NBA,SG,1,1,26:00,3,6,0.5,0,0,NA,2,2,1,1,5,2,5,0,4,3,8
1984-85,27,MIL,NBA,PG,1,0,22:00,1,5,0.2,0,0,NA,6,6,1,2,5,4,0,0,2,1,8
1985-86,28,MIL,NBA,PG,1,1,26:00,4,11,0.364,1,1,1,7,7,1,3,3,1,0,1,0,0,16
Career,NA,,NBA,,5,2,119,19,47,0.404,1,1,1,19,22,0.864,12,22,12,12,2,8,7,58
